scenario_id,road_environment,road_type,pothole_depth,water_depth,ntu,weather,lighting,vehicle_speed,severity
SC8166,Rural,Concrete,12,12,88,Drizzle,Night_Streetlights,2.91,Severe
SC8167,Rural,Gravel,11,4,97,Clear,Dawn,11.4,Moderate
SC8168,Urban,Gravel,20,9,115,Drizzle,Daylight,4.67,Severe
SC8169,Urban,Gravel,15,8,371,Thunderstorm,Night_Streetlights,9.49,Severe
SC8170,Urban,Asphalt,9,8,98,Cloudy,Night_Dark,2.82,Moderate
SC8171,Urban,Mud,7,1,82,Drizzle,Night_Streetlights,4.92,Low
SC8172,Rural,Concrete,10,3,498,Thunderstorm,Night_Dark,5.1,Severe
SC8173,Urban,Asphalt,14,2,124,Mist,Daylight,2.46,Moderate
SC8174,Rural,Mud,6,3,90,Cloudy,Dawn,6.24,Low
SC8175,Rural,Mud,19,14,190,Drizzle,Dawn,10.34,Extreme
SC8176,Rural,Mud,18,17,56,Clear,Night_Streetlights,9.02,Extreme
SC8177,Rural,Mud,14,2,176,Cloudy,Dawn,5.67,Moderate
SC8178,Urban,Mud,14,1,6,Clear,Dawn,9.22,Low
SC8179,Urban,Mud,10,3,92,Drizzle,Night_Dark,5.87,Low
SC8180,Urban,Asphalt,10,5,150,Rainy,Night_Streetlights,5.2,Moderate
SC8181,Urban,Concrete,18,0,46,Clear,Dusk,4.74,Low
SC8182,Urban,Mud,14,10,165,Drizzle,Dawn,8.58,Severe
SC8183,Rural,Asphalt,13,2,183,Mist,Dawn,2.5,Moderate
SC8184,Rural,Gravel,19,17,162,Cloudy,Dawn,5.31,Extreme
SC8185,Rural,Concrete,10,8,115,Cloudy,Daylight,4.96,Moderate
SC8186,Urban,Concrete,15,1,190,Mist,Daylight,3.75,Moderate
SC8187,Urban,Asphalt,20,0,57,Cloudy,Night_Streetlights,3.42,Low
SC8188,Rural,Concrete,11,5,106,Foggy,Daylight,6.37,Moderate
SC8189,Rural,Dirt,16,15,194,Mist,Dawn,2.53,Extreme
SC8190,Urban,Mud,17,1,117,Cloudy,Night_Dark,2.96,Moderate
SC8191,Rural,Asphalt,13,3,127,Cloudy,Dusk,7.85,Moderate
SC8192,Urban,Asphalt,16,10,365,Thunderstorm,Dusk,9.29,Extreme
SC8193,Rural,Dirt,11,3,87,Mist,Daylight,4.72,Low
SC8194,Urban,Asphalt,7,1,46,Clear,Dusk,8.63,Low
SC8195,Urban,Gravel,18,4,118,Drizzle,Dawn,5.61,Moderate
SC8196,Urban,Mud,13,9,88,Mist,Night_Dark,11.65,Moderate
SC8197,Urban,Gravel,12,3,137,Rainy,Daylight,3.76,Moderate
SC8198,Urban,Mud,17,11,123,Mist,Night_Dark,6.03,Severe
SC8199,Rural,Mud,10,2,252,Thunderstorm,Dawn,8.38,Moderate
SC8200,Rural,Asphalt,14,12,176,Cloudy,Night_Dark,11.54,Severe
SC8201,Urban,Mud,16,2,174,Rainy,Night_Dark,10.58,Moderate
SC8202,Rural,Gravel,11,10,174,Drizzle,Dawn,10.78,Severe
SC8203,Urban,Mud,8,2,91,Drizzle,Night_Streetlights,3.14,Low
SC8204,Urban,Gravel,12,4,82,Mist,Night_Streetlights,2.06,Moderate
SC8205,Urban,Dirt,6,0,438,Thunderstorm,Night_Streetlights,2.31,Moderate
SC8206,Urban,Concrete,12,4,463,Thunderstorm,Night_Streetlights,8.07,Severe
SC8207,Rural,Mud,8,5,142,Cloudy,Daylight,4.22,Moderate
SC8208,Rural,Concrete,11,1,376,Thunderstorm,Dusk,11.82,Moderate
SC8209,Rural,Concrete,10,4,2,Clear,Daylight,10.98,Low
SC8210,Urban,Asphalt,11,7,135,Cloudy,Dusk,10.57,Moderate
SC8211,Urban,Asphalt,6,1,117,Drizzle,Dawn,7.61,Low
SC8212,Urban,Gravel,20,11,162,Mist,Night_Dark,6.88,Severe
SC8213,Rural,Mud,12,5,270,Thunderstorm,Daylight,8.28,Moderate
SC8214,Urban,Asphalt,14,2,278,Thunderstorm,Night_Streetlights,8.36,Moderate
SC8215,Urban,Mud,14,1,349,Thunderstorm,Night_Dark,9.22,Moderate
SC8216,Rural,Gravel,10,7,284,Rainy,Night_Streetlights,8.22,Severe
SC8217,Urban,Mud,5,2,194,Foggy,Daylight,10.29,Low
SC8218,Rural,Gravel,16,6,94,Clear,Dusk,9.4,Moderate
SC8219,Rural,Asphalt,13,8,78,Cloudy,Dusk,5.62,Moderate
SC8220,Urban,Mud,20,9,117,Mist,Night_Streetlights,4.2,Severe
SC8221,Urban,Dirt,5,1,77,Clear,Dusk,2.21,Low
SC8222,Urban,Asphalt,5,1,123,Foggy,Dawn,2.7,Low
SC8223,Urban,Gravel,16,14,257,Rainy,Dusk,9.93,Extreme
SC8224,Urban,Concrete,11,4,379,Thunderstorm,Night_Streetlights,5.06,Moderate
SC8225,Urban,Gravel,11,4,33,Clear,Dusk,11.31,Low
SC8226,Rural,Dirt,9,3,117,Drizzle,Dawn,7.28,Moderate
SC8227,Urban,Mud,12,7,287,Rainy,Dawn,2.85,Severe
SC8228,Urban,Gravel,9,7,151,Rainy,Daylight,5.08,Moderate
SC8229,Rural,Concrete,9,8,158,Drizzle,Dusk,6.35,Moderate
SC8230,Rural,Mud,19,5,63,Cloudy,Night_Dark,4.09,Moderate
SC8231,Urban,Concrete,9,2,223,Foggy,Daylight,2.61,Moderate
SC8232,Rural,Mud,20,9,57,Cloudy,Daylight,3.6,Severe
SC8233,Rural,Gravel,10,4,193,Foggy,Dusk,7.6,Moderate
SC8234,Urban,Asphalt,8,0,179,Cloudy,Daylight,2.99,Low
SC8235,Rural,Gravel,5,2,175,Mist,Night_Dark,8.82,Low
SC8236,Rural,Asphalt,10,7,107,Cloudy,Night_Dark,6.88,Moderate
SC8237,Urban,Gravel,13,10,171,Foggy,Night_Dark,6.97,Severe
SC8238,Urban,Asphalt,9,4,177,Mist,Daylight,2.38,Moderate
SC8239,Urban,Concrete,18,3,109,Mist,Dusk,4.17,Moderate
SC8240,Rural,Gravel,20,1,93,Cloudy,Daylight,10.62,Moderate
SC8241,Rural,Gravel,11,4,220,Drizzle,Night_Streetlights,3.2,Moderate
SC8242,Urban,Gravel,19,14,420,Thunderstorm,Dusk,3.11,Extreme
SC8243,Urban,Mud,13,9,97,Mist,Night_Streetlights,3.44,Moderate
SC8244,Rural,Concrete,9,8,282,Rainy,Dusk,5.66,Severe
SC8245,Rural,Asphalt,5,4,96,Clear,Night_Dark,10.44,Low
SC8246,Rural,Concrete,19,8,175,Drizzle,Dusk,6.11,Severe
SC8247,Urban,Mud,20,13,128,Drizzle,Dawn,11.83,Extreme
SC8248,Urban,Dirt,11,5,313,Rainy,Dusk,11.48,Moderate
SC8249,Urban,Dirt,14,6,112,Cloudy,Dawn,2.53,Moderate
SC8250,Urban,Asphalt,11,0,165,Foggy,Dusk,3.72,Low
SC8251,Rural,Mud,12,1,62,Cloudy,Daylight,3.77,Low
SC8252,Rural,Gravel,20,8,294,Rainy,Dusk,4.91,Severe
SC8253,Rural,Concrete,12,5,156,Rainy,Night_Streetlights,2.99,Moderate
SC8254,Urban,Asphalt,10,8,196,Drizzle,Dawn,10.05,Moderate
SC8255,Urban,Asphalt,11,4,482,Thunderstorm,Night_Dark,11.46,Severe
SC8256,Rural,Dirt,11,5,176,Rainy,Night_Dark,8.21,Moderate
SC8257,Rural,Gravel,15,9,88,Cloudy,Dawn,9.05,Moderate
SC8258,Urban,Dirt,19,2,494,Thunderstorm,Night_Streetlights,7.26,Severe
SC8259,Urban,Mud,6,0,173,Rainy,Night_Streetlights,6.31,Low
SC8260,Urban,Mud,19,7,167,Rainy,Night_Streetlights,9.92,Severe
SC8261,Rural,Asphalt,16,8,183,Mist,Night_Streetlights,2.67,Severe
SC8262,Rural,Gravel,5,2,207,Rainy,Daylight,4.26,Low
SC8263,Rural,Concrete,19,19,92,Mist,Night_Streetlights,8.96,Extreme
SC8264,Rural,Concrete,13,3,267,Rainy,Daylight,6.09,Moderate
SC8265,Rural,Asphalt,6,3,94,Cloudy,Dawn,4.08,Low
SC8266,Urban,Concrete,20,6,290,Rainy,Night_Dark,8.27,Severe
SC8267,Urban,Dirt,7,1,228,Foggy,Daylight,11.49,Low
SC8268,Urban,Mud,9,6,162,Mist,Night_Streetlights,11.68,Moderate
SC8269,Rural,Mud,15,3,132,Rainy,Daylight,5.53,Moderate
SC8270,Rural,Mud,14,12,155,Cloudy,Dusk,7.23,Severe
SC8271,Urban,Asphalt,19,19,166,Foggy,Dusk,6.57,Extreme
SC8272,Urban,Mud,17,3,199,Foggy,Daylight,10.55,Moderate
SC8273,Urban,Concrete,9,9,200,Foggy,Night_Streetlights,7.4,Severe
SC8274,Urban,Dirt,20,14,185,Mist,Night_Streetlights,6.28,Extreme
SC8275,Rural,Mud,16,4,241,Rainy,Daylight,4.39,Moderate
SC8276,Urban,Asphalt,16,11,252,Thunderstorm,Night_Streetlights,4.57,Extreme
SC8277,Rural,Mud,12,12,64,Clear,Daylight,7.74,Severe
SC8278,Urban,Asphalt,9,8,285,Rainy,Dusk,3.31,Severe
SC8279,Urban,Dirt,17,3,252,Rainy,Night_Streetlights,3.74,Moderate
SC8280,Urban,Dirt,13,0,163,Rainy,Night_Streetlights,7.52,Low
SC8281,Urban,Asphalt,9,2,145,Foggy,Dawn,8.79,Low
SC8282,Rural,Gravel,18,10,143,Rainy,Dawn,6.73,Severe
SC8283,Rural,Gravel,10,6,210,Rainy,Night_Streetlights,11.74,Moderate
SC8284,Rural,Asphalt,11,3,94,Cloudy,Night_Dark,3.98,Moderate
SC8285,Rural,Mud,8,2,99,Clear,Night_Dark,5.95,Low
SC8286,Urban,Mud,13,9,262,Rainy,Night_Streetlights,5.65,Severe
SC8287,Rural,Dirt,11,5,117,Cloudy,Night_Streetlights,11.51,Moderate
SC8288,Urban,Dirt,14,7,99,Mist,Dusk,2.48,Moderate
SC8289,Urban,Mud,17,10,156,Rainy,Dusk,7.87,Severe
SC8290,Rural,Dirt,13,7,94,Mist,Night_Dark,7.01,Moderate
SC8291,Rural,Asphalt,6,3,179,Rainy,Night_Dark,10.8,Moderate
SC8292,Urban,Asphalt,19,18,60,Clear,Dawn,6.7,Extreme
SC8293,Urban,Dirt,10,0,3,Clear,Daylight,8.48,Low
SC8294,Rural,Concrete,11,8,122,Drizzle,Daylight,3.36,Moderate
SC8295,Rural,Gravel,5,4,129,Cloudy,Daylight,3.01,Moderate
SC8296,Rural,Gravel,10,10,160,Mist,Night_Streetlights,3.09,Severe
SC8297,Urban,Asphalt,5,4,144,Drizzle,Dusk,3.06,Moderate
SC8298,Rural,Concrete,16,5,164,Drizzle,Dusk,8.95,Moderate
SC8299,Rural,Asphalt,15,13,433,Thunderstorm,Night_Streetlights,8.13,Extreme
SC8300,Rural,Concrete,15,0,125,Drizzle,Night_Dark,6.08,Low
SC8301,Rural,Mud,9,0,129,Drizzle,Night_Streetlights,9.12,Low
SC8302,Rural,Asphalt,5,3,92,Mist,Daylight,4.99,Low
SC8303,Rural,Concrete,14,7,110,Foggy,Night_Dark,8.0,Moderate
SC8304,Urban,Mud,8,8,264,Rainy,Night_Dark,3.29,Severe
SC8305,Urban,Dirt,14,9,7,Clear,Dusk,6.95,Moderate
SC8306,Urban,Asphalt,13,6,149,Mist,Night_Streetlights,11.56,Moderate
SC8307,Rural,Asphalt,19,16,120,Mist,Night_Dark,7.39,Extreme
SC8308,Urban,Asphalt,9,7,223,Foggy,Dawn,8.18,Moderate
SC8309,Rural,Asphalt,20,10,69,Cloudy,Night_Dark,9.19,Severe
SC8310,Rural,Mud,10,9,165,Cloudy,Dusk,8.41,Moderate
SC8311,Urban,Asphalt,20,6,159,Foggy,Night_Streetlights,11.43,Moderate
SC8312,Urban,Asphalt,13,10,129,Drizzle,Dawn,3.65,Severe
SC8313,Rural,Dirt,8,0,185,Mist,Dusk,4.64,Low
SC8314,Urban,Concrete,5,0,478,Thunderstorm,Daylight,11.69,Moderate
SC8315,Rural,Mud,17,5,128,Drizzle,Night_Dark,11.39,Moderate
SC8316,Rural,Gravel,12,4,142,Foggy,Dawn,10.97,Moderate
SC8317,Rural,Asphalt,17,14,200,Rainy,Dusk,10.58,Extreme
SC8318,Urban,Dirt,7,4,77,Cloudy,Dusk,5.33,Low
SC8319,Urban,Dirt,7,2,191,Rainy,Daylight,4.26,Moderate
SC8320,Rural,Asphalt,13,7,202,Foggy,Daylight,11.91,Moderate
SC8321,Rural,Dirt,15,6,90,Clear,Daylight,2.37,Moderate
SC8322,Rural,Gravel,8,7,139,Foggy,Dusk,6.89,Moderate
SC8323,Urban,Gravel,20,10,187,Rainy,Night_Dark,3.17,Severe
SC8324,Rural,Concrete,8,5,64,Cloudy,Dawn,11.11,Moderate
SC8325,Urban,Mud,11,0,88,Cloudy,Night_Dark,3.45,Low
SC8326,Urban,Concrete,13,10,202,Rainy,Dawn,9.88,Severe
SC8327,Urban,Asphalt,18,0,143,Mist,Night_Dark,3.64,Low
SC8328,Urban,Gravel,9,8,58,Clear,Night_Streetlights,3.88,Moderate
SC8329,Rural,Gravel,16,3,78,Clear,Daylight,6.42,Moderate
SC8330,Rural,Concrete,17,15,141,Drizzle,Night_Dark,3.19,Extreme
SC8331,Urban,Asphalt,18,6,306,Rainy,Night_Dark,9.17,Severe
SC8332,Rural,Mud,16,12,500,Thunderstorm,Night_Streetlights,11.15,Extreme
SC8333,Urban,Asphalt,18,11,181,Foggy,Dawn,9.84,Severe
SC8334,Urban,Concrete,15,6,10,Clear,Dawn,5.98,Moderate
SC8335,Rural,Asphalt,20,17,295,Rainy,Night_Streetlights,5.37,Extreme
SC8336,Urban,Dirt,7,1,83,Cloudy,Dusk,8.08,Low
SC8337,Urban,Mud,10,3,70,Clear,Dusk,8.3,Low
SC8338,Urban,Gravel,17,10,171,Drizzle,Night_Streetlights,4.9,Severe
SC8339,Urban,Gravel,15,10,316,Thunderstorm,Night_Dark,7.41,Extreme
SC8340,Urban,Gravel,6,2,181,Rainy,Night_Dark,7.8,Low
SC8341,Rural,Mud,14,9,239,Foggy,Night_Dark,10.66,Severe
SC8342,Rural,Gravel,17,1,287,Thunderstorm,Dawn,9.88,Moderate
SC8343,Urban,Mud,14,0,188,Foggy,Dusk,8.8,Low
SC8344,Urban,Concrete,5,1,100,Foggy,Night_Dark,9.95,Low
SC8345,Rural,Dirt,6,4,248,Rainy,Daylight,10.79,Moderate
SC8346,Urban,Gravel,12,3,25,Clear,Daylight,11.53,Low
SC8347,Rural,Dirt,9,9,63,Clear,Dusk,7.78,Moderate
SC8348,Urban,Gravel,8,2,214,Foggy,Dusk,7.88,Moderate
SC8349,Urban,Asphalt,12,3,85,Cloudy,Dusk,9.03,Moderate
SC8350,Rural,Mud,14,12,270,Thunderstorm,Dawn,6.22,Extreme
SC8351,Rural,Dirt,8,2,78,Cloudy,Daylight,2.88,Low
SC8352,Rural,Gravel,14,10,197,Mist,Dusk,7.14,Severe
SC8353,Urban,Gravel,18,2,54,Cloudy,Dusk,8.79,Moderate
SC8354,Rural,Asphalt,7,0,376,Thunderstorm,Night_Dark,3.02,Moderate
SC8355,Rural,Dirt,20,7,81,Mist,Night_Dark,11.4,Moderate
SC8356,Urban,Gravel,17,0,137,Mist,Dusk,3.9,Low
SC8357,Urban,Dirt,6,1,81,Clear,Dusk,3.78,Low
SC8358,Urban,Gravel,5,0,120,Drizzle,Dusk,2.75,Low
SC8359,Rural,Mud,14,3,222,Rainy,Daylight,2.69,Moderate
SC8360,Rural,Gravel,7,2,403,Thunderstorm,Dawn,2.16,Moderate
SC8361,Urban,Concrete,18,17,158,Cloudy,Night_Dark,6.28,Extreme
SC8362,Rural,Dirt,17,16,317,Rainy,Dusk,8.7,Extreme
SC8363,Urban,Dirt,6,4,122,Cloudy,Daylight,7.23,Moderate
SC8364,Rural,Asphalt,11,1,249,Foggy,Dusk,10.99,Moderate
SC8365,Urban,Mud,20,1,88,Mist,Night_Dark,9.56,Moderate
SC8366,Urban,Dirt,6,6,141,Foggy,Night_Streetlights,6.76,Moderate
SC8367,Urban,Concrete,19,17,139,Drizzle,Night_Streetlights,2.89,Extreme
SC8368,Rural,Dirt,5,4,94,Cloudy,Dusk,4.38,Low
SC8369,Urban,Gravel,18,9,214,Foggy,Night_Streetlights,8.78,Severe
SC8370,Urban,Dirt,20,5,115,Cloudy,Daylight,10.65,Moderate
SC8371,Urban,Mud,7,3,159,Foggy,Daylight,3.38,Moderate
SC8372,Rural,Asphalt,17,9,51,Clear,Night_Dark,2.2,Moderate
SC8373,Urban,Dirt,16,0,213,Rainy,Dusk,9.21,Moderate
SC8374,Rural,Dirt,10,6,90,Mist,Night_Dark,11.06,Moderate
SC8375,Urban,Dirt,12,10,68,Cloudy,Dusk,3.56,Moderate
SC8376,Urban,Gravel,17,5,71,Cloudy,Dusk,8.0,Moderate
SC8377,Rural,Gravel,14,11,196,Rainy,Dawn,2.58,Severe
SC8378,Rural,Concrete,9,6,40,Clear,Dusk,5.75,Moderate
SC8379,Urban,Dirt,6,2,353,Thunderstorm,Night_Streetlights,4.97,Moderate
SC8380,Urban,Asphalt,14,7,220,Rainy,Daylight,10.93,Moderate
SC8381,Rural,Asphalt,7,3,407,Thunderstorm,Daylight,9.03,Moderate
SC8382,Urban,Mud,20,12,217,Rainy,Dusk,9.93,Extreme
SC8383,Urban,Mud,20,5,198,Rainy,Night_Streetlights,9.72,Moderate
SC8384,Rural,Concrete,14,12,68,Cloudy,Night_Streetlights,3.76,Severe
SC8385,Rural,Mud,8,2,176,Mist,Night_Streetlights,9.36,Moderate
SC8386,Rural,Concrete,13,13,91,Clear,Daylight,7.83,Severe
SC8387,Rural,Mud,14,10,249,Rainy,Night_Dark,2.73,Severe
SC8388,Urban,Gravel,8,2,237,Rainy,Night_Dark,5.47,Moderate
SC8389,Urban,Asphalt,18,15,128,Drizzle,Dawn,3.43,Extreme
SC8390,Rural,Mud,7,0,196,Foggy,Dusk,10.51,Low
SC8391,Rural,Gravel,16,12,78,Clear,Night_Streetlights,3.94,Severe
SC8392,Rural,Mud,10,0,166,Drizzle,Dawn,4.63,Low
SC8393,Urban,Gravel,20,16,207,Foggy,Dawn,10.8,Extreme
SC8394,Rural,Gravel,5,0,357,Thunderstorm,Night_Streetlights,11.46,Moderate
SC8395,Urban,Dirt,12,3,48,Clear,Daylight,3.26,Low
SC8396,Rural,Asphalt,7,3,200,Drizzle,Daylight,7.4,Moderate
SC8397,Rural,Gravel,11,5,117,Mist,Daylight,10.63,Moderate
SC8398,Urban,Gravel,5,2,142,Cloudy,Night_Dark,7.45,Low
SC8399,Rural,Mud,16,11,85,Cloudy,Night_Dark,4.9,Severe
SC8400,Rural,Asphalt,6,2,461,Thunderstorm,Dawn,5.16,Moderate
SC8401,Urban,Asphalt,17,13,81,Mist,Night_Streetlights,5.73,Severe
SC8402,Urban,Mud,10,10,166,Foggy,Dusk,4.11,Severe
SC8403,Urban,Mud,12,2,119,Drizzle,Night_Dark,11.47,Low
SC8404,Urban,Dirt,8,6,149,Cloudy,Dawn,6.02,Moderate
SC8405,Urban,Asphalt,10,8,474,Thunderstorm,Night_Dark,10.52,Severe
SC8406,Rural,Gravel,8,7,108,Drizzle,Night_Streetlights,11.55,Moderate
SC8407,Rural,Gravel,11,6,182,Mist,Night_Dark,2.87,Moderate
SC8408,Rural,Asphalt,12,3,146,Cloudy,Night_Dark,5.89,Moderate
SC8409,Rural,Gravel,14,7,172,Foggy,Daylight,4.29,Moderate
SC8410,Rural,Concrete,18,14,150,Mist,Daylight,9.47,Extreme
SC8411,Rural,Gravel,18,2,277,Thunderstorm,Night_Streetlights,9.67,Moderate
SC8412,Rural,Gravel,18,0,198,Foggy,Dawn,5.07,Moderate
SC8413,Rural,Asphalt,20,13,226,Rainy,Night_Dark,2.27,Extreme
SC8414,Rural,Asphalt,17,3,172,Foggy,Daylight,9.49,Moderate
SC8415,Urban,Dirt,14,14,69,Clear,Night_Streetlights,9.19,Severe
SC8416,Rural,Concrete,9,7,151,Foggy,Night_Streetlights,2.13,Moderate
SC8417,Rural,Mud,14,6,195,Foggy,Night_Dark,9.95,Moderate
SC8418,Urban,Concrete,16,12,200,Rainy,Dusk,7.56,Extreme
SC8419,Rural,Mud,18,17,125,Cloudy,Night_Dark,10.27,Extreme
SC8420,Urban,Concrete,13,1,185,Mist,Night_Streetlights,5.04,Moderate
SC8421,Rural,Dirt,11,8,96,Drizzle,Night_Streetlights,5.42,Moderate
SC8422,Rural,Dirt,20,20,133,Foggy,Night_Dark,7.29,Extreme
SC8423,Rural,Gravel,5,1,80,Clear,Daylight,4.27,Low
SC8424,Rural,Concrete,11,9,479,Thunderstorm,Night_Streetlights,2.9,Extreme
SC8425,Rural,Mud,20,6,498,Thunderstorm,Night_Dark,9.71,Extreme
SC8426,Rural,Mud,19,12,213,Rainy,Night_Dark,7.83,Extreme
SC8427,Rural,Dirt,8,8,452,Thunderstorm,Night_Streetlights,10.41,Severe
SC8428,Rural,Dirt,6,4,160,Cloudy,Dusk,3.08,Moderate
SC8429,Rural,Mud,8,1,455,Thunderstorm,Dusk,6.85,Moderate
SC8430,Urban,Dirt,13,0,355,Thunderstorm,Dusk,2.5,Moderate
SC8431,Urban,Asphalt,17,5,210,Foggy,Dawn,8.15,Moderate
SC8432,Rural,Mud,19,16,298,Rainy,Daylight,10.34,Extreme
SC8433,Urban,Concrete,17,6,175,Cloudy,Daylight,3.99,Moderate
SC8434,Rural,Mud,10,4,299,Thunderstorm,Night_Dark,6.2,Moderate
SC8435,Urban,Mud,6,0,360,Thunderstorm,Daylight,6.73,Moderate
SC8436,Rural,Mud,19,3,144,Cloudy,Night_Streetlights,11.65,Moderate
SC8437,Urban,Mud,19,0,89,Mist,Dusk,3.58,Low
SC8438,Urban,Mud,13,10,125,Mist,Night_Dark,4.93,Severe
SC8439,Rural,Dirt,20,3,209,Rainy,Dawn,2.42,Moderate
SC8440,Rural,Dirt,15,6,92,Drizzle,Daylight,2.32,Moderate
SC8441,Rural,Gravel,17,17,205,Rainy,Night_Dark,8.19,Extreme
SC8442,Urban,Concrete,6,0,446,Thunderstorm,Daylight,5.85,Moderate
SC8443,Rural,Gravel,14,10,94,Mist,Night_Streetlights,4.97,Severe
SC8444,Urban,Concrete,5,1,36,Clear,Night_Dark,11.45,Low
SC8445,Rural,Asphalt,19,5,88,Mist,Night_Dark,11.24,Moderate
SC8446,Rural,Asphalt,18,16,370,Thunderstorm,Night_Streetlights,8.42,Extreme
SC8447,Urban,Asphalt,17,4,281,Thunderstorm,Night_Streetlights,2.81,Moderate
SC8448,Rural,Dirt,12,0,33,Clear,Daylight,5.9,Low
SC8449,Urban,Gravel,5,5,310,Rainy,Dusk,8.74,Moderate
SC8450,Rural,Asphalt,16,3,186,Mist,Night_Streetlights,4.25,Moderate
SC8451,Urban,Dirt,6,4,146,Cloudy,Daylight,10.64,Moderate
SC8452,Urban,Asphalt,5,5,89,Clear,Daylight,5.64,Moderate
SC8453,Rural,Mud,13,7,390,Thunderstorm,Daylight,3.94,Severe
SC8454,Urban,Gravel,17,0,176,Mist,Dusk,8.72,Moderate
SC8455,Urban,Mud,14,0,199,Drizzle,Night_Streetlights,7.66,Low
SC8456,Urban,Gravel,14,12,108,Drizzle,Dusk,8.71,Severe
SC8457,Rural,Dirt,17,2,273,Rainy,Night_Streetlights,5.98,Moderate
SC8458,Urban,Asphalt,10,9,145,Cloudy,Daylight,2.1,Moderate
SC8459,Rural,Mud,7,0,445,Thunderstorm,Night_Streetlights,3.94,Moderate
SC8460,Rural,Asphalt,5,4,197,Drizzle,Night_Dark,3.5,Moderate
SC8461,Urban,Dirt,7,1,408,Thunderstorm,Dusk,4.24,Moderate
SC8462,Urban,Mud,5,2,123,Mist,Dawn,8.27,Low
SC8463,Rural,Asphalt,10,9,190,Mist,Night_Streetlights,2.82,Severe
SC8464,Urban,Concrete,6,0,173,Drizzle,Daylight,7.86,Low
SC8465,Urban,Gravel,8,1,315,Rainy,Daylight,7.5,Moderate
SC8466,Rural,Dirt,20,5,297,Thunderstorm,Night_Streetlights,4.75,Severe
SC8467,Rural,Concrete,12,8,159,Drizzle,Dawn,3.25,Moderate
SC8468,Rural,Asphalt,10,2,296,Thunderstorm,Night_Dark,4.65,Moderate
SC8469,Rural,Concrete,5,5,182,Drizzle,Dusk,6.32,Moderate
SC8470,Rural,Asphalt,9,2,113,Foggy,Daylight,10.76,Low
SC8471,Rural,Dirt,17,2,150,Mist,Dusk,3.88,Moderate
SC8472,Urban,Mud,8,4,136,Drizzle,Dusk,3.77,Moderate
SC8473,Urban,Asphalt,10,4,124,Mist,Night_Streetlights,5.77,Moderate
SC8474,Rural,Asphalt,10,0,67,Clear,Night_Dark,8.38,Low
SC8475,Rural,Mud,5,4,63,Clear,Night_Streetlights,11.18,Low
SC8476,Rural,Concrete,14,7,100,Cloudy,Night_Dark,3.5,Moderate
SC8477,Urban,Gravel,19,1,95,Clear,Dusk,4.23,Moderate
SC8478,Rural,Gravel,15,15,106,Foggy,Daylight,6.92,Extreme
SC8479,Rural,Concrete,10,9,250,Thunderstorm,Night_Dark,9.0,Severe
SC8480,Urban,Dirt,19,4,484,Thunderstorm,Dawn,2.86,Severe
SC8481,Rural,Concrete,18,2,49,Clear,Daylight,6.89,Low
SC8482,Rural,Dirt,6,1,87,Cloudy,Night_Streetlights,9.31,Low
SC8483,Urban,Asphalt,18,5,274,Thunderstorm,Daylight,2.17,Moderate
SC8484,Urban,Concrete,10,0,248,Foggy,Daylight,2.87,Low
SC8485,Urban,Concrete,12,8,456,Thunderstorm,Night_Dark,10.32,Extreme
SC8486,Urban,Gravel,12,1,423,Thunderstorm,Dusk,2.69,Moderate
SC8487,Urban,Mud,20,7,70,Cloudy,Dawn,4.3,Moderate
SC8488,Urban,Dirt,20,5,235,Foggy,Night_Dark,6.5,Moderate
SC8489,Urban,Dirt,14,2,109,Cloudy,Dawn,7.07,Moderate
SC8490,Urban,Dirt,5,0,174,Mist,Night_Dark,11.38,Low
SC8491,Rural,Dirt,19,14,88,Drizzle,Daylight,8.06,Extreme
SC8492,Rural,Dirt,12,12,66,Cloudy,Dusk,3.88,Severe
SC8493,Rural,Mud,7,3,281,Thunderstorm,Dusk,10.62,Moderate
SC8494,Rural,Dirt,15,3,171,Drizzle,Night_Dark,4.53,Moderate
SC8495,Urban,Concrete,13,0,94,Cloudy,Dusk,5.73,Low
SC8496,Rural,Mud,7,0,384,Thunderstorm,Dusk,7.25,Moderate
SC8497,Urban,Concrete,5,4,290,Rainy,Dawn,6.53,Moderate
SC8498,Rural,Mud,15,13,123,Cloudy,Dawn,8.74,Severe
SC8499,Urban,Dirt,9,5,164,Foggy,Night_Streetlights,6.99,Moderate
SC8500,Rural,Dirt,8,7,191,Drizzle,Daylight,7.37,Moderate
SC8501,Urban,Gravel,20,16,70,Cloudy,Dusk,10.08,Extreme
SC8502,Urban,Asphalt,18,4,279,Thunderstorm,Dawn,11.75,Moderate
SC8503,Rural,Mud,18,18,131,Drizzle,Dusk,2.9,Extreme
SC8504,Urban,Mud,7,6,323,Thunderstorm,Dusk,8.16,Moderate
SC8505,Urban,Mud,13,4,207,Rainy,Dawn,3.16,Moderate
SC8506,Rural,Dirt,10,3,441,Thunderstorm,Night_Dark,2.25,Moderate
SC8507,Urban,Dirt,5,0,372,Thunderstorm,Night_Dark,8.53,Moderate
SC8508,Rural,Mud,10,4,154,Cloudy,Dusk,10.43,Moderate
SC8509,Urban,Dirt,6,3,175,Foggy,Daylight,10.25,Moderate
SC8510,Urban,Dirt,5,4,141,Mist,Night_Dark,5.53,Moderate
SC8511,Urban,Gravel,11,5,142,Cloudy,Dusk,11.16,Moderate
