scenario_id,road_environment,road_type,weather,lighting,vehicle_speed,true_depth,water_depth,true_ntu,ntu,severity,lidar,lidar_error,R_lidar,ultrasonic,ultrasonic_error,surface_echo,bottom_echo,measurement_type,bottom_confidence,echo_ambiguity,R_ultrasonic,radar,radar_error,snr,rcs,clutter_probability,R_radar,imu_pitch,imu_roll,imu_acceleration,R_imu,water_state,R_water,water_contact,surface_sigma,bottom_sigma
SC29423,Urban,Concrete,Cloudy,Dusk,9.58,11.0,8.0,101.0,102.56,Moderate,9.87,-1.13,0.494,11.29,0.29,0.382,0.562,Bottom,0.387,0.82,0.329,11.05,0.05,21.6,0.7261490370736909,0.231,0.695,3.271,0.702,10.104,0.977,Flooded Pothole,0.95,True,0.426,0.21
SC29424,Urban,Concrete,Thunderstorm,Night_Streetlights,11.66,11.0,11.0,383.0,386.92,Extreme,7.41,-3.59,0.232,6.1,-4.9,0.426,0.503,Surface,0.307,0.923,0.25,11.18,0.18,18.17,0.6440364210831414,0.3,0.607,3.199,1.093,10.114,0.977,Flooded Pothole,0.95,True,0.462,0.232
SC29425,Rural,Asphalt,Drizzle,Night_Streetlights,3.23,18.0,4.0,150.0,156.63,Moderate,17.83,-0.17,0.569,18.16,0.16,0.293,0.674,Bottom,0.545,0.618,0.475,18.07,0.07,25.34,0.8521437889662113,0.161,0.834,-2.185,-0.121,9.925,0.979,Flooded Pothole,0.95,True,0.378,0.18
SC29426,Urban,Concrete,Rainy,Night_Streetlights,9.65,7.0,1.0,206.0,205.58,Low,7.59,0.59,0.623,6.94,-0.06,0.192,0.798,Bottom,0.728,0.394,0.687,7.05,0.05,27.97,0.9607894391523232,0.111,0.956,1.973,0.411,9.973,0.972,Shallow Puddle,0.9,True,0.342,0.158
SC29427,Rural,Concrete,Drizzle,Night_Dark,8.2,7.0,3.0,173.0,177.99,Moderate,5.74,-1.26,0.581,7.09,0.09,0.263,0.711,Mixed,0.598,0.552,0.5,6.85,-0.15,27.55,0.8869204367171575,0.146,0.873,1.23,1.425,9.829,0.973,Shallow Puddle,0.9,True,0.366,0.172
SC29428,Rural,Asphalt,Rainy,Dusk,2.47,14.0,7.0,174.0,171.94,Moderate,14.71,0.71,0.458,14.28,0.28,0.363,0.585,Bottom,0.42,0.778,0.356,13.86,-0.14,22.15,0.7557837414557255,0.224,0.727,1.328,0.704,10.234,0.983,Flooded Pothole,0.95,True,0.414,0.203
SC29429,Rural,Dirt,Foggy,Dusk,5.59,12.0,6.0,222.0,220.25,Moderate,11.59,-0.41,0.442,8.23,-3.77,0.342,0.612,Surface,0.457,0.73,0.25,12.36,0.36,23.87,0.7866278610665535,0.214,0.761,4.599,-0.433,9.404,0.958,Flooded Pothole,0.95,True,0.402,0.195
SC29430,Urban,Gravel,Rainy,Night_Streetlights,3.14,19.0,17.0,125.0,127.88,Extreme,18.85,-0.15,0.268,19.59,0.59,0.479,0.425,Bottom,0.204,0.947,0.25,18.56,-0.44,11.59,0.5066169923655895,0.3,0.462,6.12,6.017,9.379,0.981,Flooded Pothole,0.95,True,0.534,0.278
SC29431,Rural,Concrete,Mist,Daylight,7.33,8.0,8.0,181.0,177.51,Moderate,8.43,0.43,0.425,8.61,0.61,0.382,0.562,Bottom,0.387,0.82,0.317,8.25,0.25,19.11,0.7261490370736909,0.246,0.695,1.15,2.379,10.134,0.979,Flooded Pothole,0.95,True,0.426,0.21
SC29432,Rural,Gravel,Cloudy,Night_Streetlights,4.54,7.0,0.0,64.0,64.17,Low,6.85,-0.15,0.88,6.9,-0.1,0.0,1.0,Bottom,1.0,0.0,1.0,7.13,0.13,30.76,1.0,0.063,1.0,4.698,-0.717,9.604,0.963,Dry,0.98,False,0.0,0.15
SC29433,Rural,Concrete,Drizzle,Night_Streetlights,6.88,15.0,4.0,115.0,119.92,Moderate,15.55,0.55,0.613,12.54,-2.46,0.293,0.674,Surface,0.545,0.618,0.32,14.96,-0.04,22.56,0.8521437889662113,0.154,0.834,3.713,2.565,10.557,0.974,Flooded Pothole,0.95,True,0.378,0.18
SC29434,Urban,Gravel,Mist,Night_Dark,9.4,18.0,8.0,81.0,73.35,Moderate,17.43,-0.57,0.524,13.82,-4.18,0.382,0.562,Surface,0.387,0.82,0.25,17.95,-0.05,19.65,0.7261490370736909,0.225,0.695,6.749,4.283,9.163,0.957,Flooded Pothole,0.95,True,0.426,0.21
SC29435,Rural,Gravel,Foggy,Dusk,8.0,15.0,15.0,175.0,173.04,Extreme,16.65,1.65,0.277,13.26,-1.74,0.465,0.447,Mixed,0.233,0.982,0.25,14.6,-0.4,12.99,0.5488116360940265,0.3,0.506,-0.101,2.375,10.116,0.963,Flooded Pothole,0.95,True,0.51,0.263
SC29436,Rural,Asphalt,Thunderstorm,Dawn,4.94,12.0,4.0,423.0,419.0,Severe,11.64,-0.36,0.337,9.99,-2.01,0.293,0.674,Surface,0.545,0.618,0.338,12.98,0.98,25.06,0.8521437889662113,0.214,0.834,2.82,2.442,10.197,0.977,Flooded Pothole,0.95,True,0.378,0.18
SC29437,Urban,Gravel,Mist,Night_Streetlights,6.65,20.0,12.0,105.0,103.5,Severe,20.69,0.69,0.384,17.01,-2.99,0.437,0.487,Mixed,0.286,0.95,0.25,19.83,-0.17,18.79,0.6187833918061408,0.3,0.58,1.075,3.086,9.594,0.968,Flooded Pothole,0.95,True,0.474,0.24
SC29438,Urban,Dirt,Mist,Dawn,7.74,13.0,13.0,156.0,149.97,Severe,15.25,2.25,0.329,7.17,-5.83,0.448,0.473,Surface,0.267,0.975,0.25,12.79,-0.21,15.72,0.5945205479701944,0.3,0.554,4.071,1.298,9.62,0.964,Flooded Pothole,0.95,True,0.486,0.247
SC29439,Rural,Mud,Clear,Dawn,7.17,13.0,7.0,16.0,9.63,Moderate,13.68,0.68,0.633,9.46,-3.54,0.363,0.585,Surface,0.42,0.778,0.25,13.46,0.46,18.97,0.7557837414557255,0.192,0.727,5.392,3.18,9.807,0.946,Flooded Pothole,0.95,True,0.414,0.203
SC29440,Urban,Asphalt,Thunderstorm,Night_Dark,7.2,6.0,0.0,423.0,417.28,Moderate,4.68,-1.32,0.434,6.19,0.19,0.0,1.0,Bottom,1.0,0.0,1.0,5.61,-0.39,33.97,1.0,0.133,1.0,4.185,1.57,9.662,0.973,Dry,0.98,False,0.0,0.15
SC29441,Urban,Dirt,Rainy,Daylight,3.96,16.0,13.0,131.0,139.93,Severe,16.32,0.32,0.335,14.26,-1.74,0.448,0.473,Mixed,0.267,0.975,0.25,15.61,-0.39,16.01,0.5945205479701944,0.3,0.554,2.08,2.525,10.291,0.975,Flooded Pothole,0.95,True,0.486,0.247
SC29442,Rural,Gravel,Mist,Dawn,2.72,15.0,4.0,126.0,116.12,Moderate,15.02,0.02,0.617,15.08,0.08,0.293,0.674,Bottom,0.545,0.618,0.479,15.13,0.13,22.2,0.8521437889662113,0.153,0.834,6.924,-0.104,10.636,0.974,Flooded Pothole,0.95,True,0.378,0.18
SC29443,Urban,Concrete,Cloudy,Night_Streetlights,6.02,19.0,9.0,92.0,92.02,Severe,19.15,0.15,0.474,19.54,0.54,0.398,0.54,Bottom,0.358,0.858,0.298,19.09,0.09,18.58,0.697676326071031,0.248,0.664,2.273,5.68,10.58,0.979,Flooded Pothole,0.95,True,0.438,0.217
SC29444,Rural,Mud,Foggy,Dusk,7.05,11.0,6.0,111.0,104.57,Moderate,10.94,-0.06,0.558,10.12,-0.88,0.342,0.612,Mixed,0.457,0.73,0.334,11.99,0.99,23.16,0.7866278610665535,0.191,0.761,3.945,0.462,10.386,0.947,Flooded Pothole,0.95,True,0.402,0.195
SC29445,Urban,Gravel,Mist,Dusk,3.77,18.0,16.0,152.0,156.65,Extreme,18.79,0.79,0.269,18.54,0.54,0.472,0.436,Bottom,0.218,0.963,0.25,18.16,0.16,13.15,0.5272924240430485,0.3,0.483,5.122,2.214,9.158,0.979,Flooded Pothole,0.95,True,0.522,0.27
SC29446,Rural,Dirt,Foggy,Night_Dark,10.03,14.0,9.0,131.0,134.09,Severe,14.93,0.93,0.436,12.41,-1.59,0.398,0.54,Mixed,0.358,0.858,0.25,13.64,-0.36,19.01,0.697676326071031,0.257,0.664,4.876,0.557,10.234,0.939,Flooded Pothole,0.95,True,0.438,0.217
SC29447,Urban,Concrete,Drizzle,Dawn,6.38,15.0,10.0,174.0,170.74,Severe,14.55,-0.45,0.38,13.28,-1.72,0.413,0.521,Mixed,0.331,0.892,0.25,15.38,0.38,19.66,0.6703200460356393,0.284,0.635,5.536,4.613,10.501,0.98,Flooded Pothole,0.95,True,0.45,0.225
SC29448,Urban,Concrete,Drizzle,Dawn,4.7,12.0,9.0,147.0,142.46,Moderate,13.38,1.38,0.429,9.8,-2.2,0.398,0.54,Mixed,0.358,0.858,0.25,12.49,0.49,17.36,0.697676326071031,0.258,0.664,2.942,1.464,9.904,0.983,Flooded Pothole,0.95,True,0.438,0.217
SC29449,Rural,Concrete,Thunderstorm,Daylight,7.73,9.0,3.0,462.0,462.79,Moderate,8.9,-0.1,0.329,8.76,-0.24,0.263,0.711,Mixed,0.598,0.552,0.491,9.0,0.0,25.52,0.8869204367171575,0.203,0.873,4.954,-0.035,10.174,0.973,Shallow Puddle,0.9,True,0.366,0.172
SC29450,Rural,Concrete,Rainy,Dusk,5.52,13.0,8.0,284.0,280.59,Severe,11.99,-1.01,0.346,13.44,0.44,0.382,0.562,Bottom,0.387,0.82,0.323,14.0,1.0,20.53,0.7261490370736909,0.266,0.695,0.751,1.473,9.952,0.979,Flooded Pothole,0.95,True,0.426,0.21
SC29451,Rural,Mud,Foggy,Night_Streetlights,3.94,7.0,5.0,209.0,207.32,Moderate,5.65,-1.35,0.483,6.63,-0.37,0.319,0.641,Mixed,0.498,0.678,0.39,7.06,0.06,25.78,0.8187307530779818,0.191,0.797,1.121,1.479,9.716,0.967,Flooded Pothole,0.95,True,0.39,0.188
SC29452,Urban,Dirt,Mist,Dawn,7.89,8.0,5.0,105.0,103.08,Moderate,7.44,-0.56,0.595,5.72,-2.28,0.319,0.641,Surface,0.498,0.678,0.294,8.0,0.0,22.63,0.8187307530779818,0.171,0.797,1.185,0.609,9.943,0.958,Flooded Pothole,0.95,True,0.39,0.188
SC29453,Urban,Gravel,Rainy,Dusk,4.0,5.0,5.0,124.0,120.61,Moderate,4.52,-0.48,0.575,5.17,0.17,0.319,0.641,Bottom,0.498,0.678,0.429,4.98,-0.02,22.71,0.8187307530779818,0.174,0.797,3.197,0.04,10.156,0.979,Flooded Pothole,0.95,True,0.39,0.188
SC29454,Rural,Gravel,Thunderstorm,Dusk,11.32,14.0,7.0,478.0,476.1,Extreme,11.71,-2.29,0.249,13.25,-0.75,0.363,0.585,Mixed,0.42,0.778,0.311,13.93,-0.07,20.53,0.7557837414557255,0.285,0.727,4.499,-0.561,10.513,0.941,Flooded Pothole,0.95,True,0.414,0.203
SC29455,Urban,Mud,Foggy,Daylight,6.62,12.0,5.0,143.0,141.25,Moderate,12.43,0.43,0.552,12.14,0.14,0.319,0.641,Bottom,0.498,0.678,0.431,12.19,0.19,23.35,0.8187307530779818,0.178,0.797,-0.915,-0.123,9.821,0.956,Flooded Pothole,0.95,True,0.39,0.188
SC29456,Urban,Concrete,Rainy,Dusk,4.05,16.0,5.0,170.0,171.82,Moderate,15.15,-0.85,0.519,14.5,-1.5,0.319,0.641,Mixed,0.498,0.678,0.34,16.45,0.45,24.7,0.8187307530779818,0.184,0.797,0.611,3.279,10.363,0.981,Flooded Pothole,0.95,True,0.39,0.188
SC29457,Urban,Dirt,Rainy,Night_Streetlights,3.14,15.0,11.0,269.0,265.64,Extreme,15.16,0.16,0.296,8.95,-6.05,0.426,0.503,Surface,0.307,0.923,0.25,14.86,-0.14,15.7,0.6440364210831414,0.3,0.607,3.154,-0.144,9.909,0.977,Flooded Pothole,0.95,True,0.462,0.232
SC29458,Urban,Mud,Drizzle,Dusk,10.61,11.0,11.0,141.0,148.15,Severe,13.71,2.71,0.374,5.01,-5.99,0.426,0.503,Surface,0.307,0.923,0.25,11.06,0.06,16.07,0.6440364210831414,0.3,0.607,1.947,1.992,9.938,0.95,Flooded Pothole,0.95,True,0.462,0.232
SC29459,Rural,Mud,Foggy,Night_Streetlights,4.53,18.0,3.0,111.0,104.3,Moderate,18.56,0.56,0.673,16.29,-1.71,0.263,0.711,Surface,0.598,0.552,0.392,18.15,0.15,28.14,0.8869204367171575,0.131,0.873,0.807,2.783,10.835,0.956,Flooded Pothole,0.95,True,0.366,0.172
SC29460,Urban,Mud,Mist,Dawn,8.07,14.0,6.0,105.0,99.76,Moderate,13.89,-0.11,0.563,13.22,-0.78,0.342,0.612,Mixed,0.457,0.73,0.338,13.93,-0.07,22.52,0.7866278610665535,0.19,0.761,1.255,3.885,10.699,0.949,Flooded Pothole,0.95,True,0.402,0.195
SC29461,Urban,Gravel,Foggy,Night_Streetlights,5.89,18.0,18.0,103.0,105.23,Extreme,18.94,0.94,0.263,8.89,-9.11,0.484,0.416,Surface,0.192,0.931,0.25,18.7,0.7,10.19,0.4867522559599717,0.3,0.441,0.428,0.56,9.648,0.974,Flooded Pothole,0.95,True,0.546,0.285
SC29462,Urban,Mud,Rainy,Night_Streetlights,3.3,11.0,11.0,263.0,257.71,Severe,10.1,-0.9,0.3,9.47,-1.53,0.426,0.503,Mixed,0.307,0.923,0.25,11.55,0.55,18.38,0.6440364210831414,0.3,0.607,3.85,1.288,9.296,0.977,Flooded Pothole,0.95,True,0.462,0.232
SC29463,Rural,Mud,Cloudy,Night_Dark,5.63,7.0,3.0,79.0,71.9,Low,7.08,0.08,0.718,6.43,-0.57,0.263,0.711,Mixed,0.598,0.552,0.472,7.0,0.0,26.84,0.8869204367171575,0.124,0.873,2.695,0.563,9.311,0.953,Shallow Puddle,0.9,True,0.366,0.172
SC29464,Rural,Asphalt,Cloudy,Daylight,3.41,8.0,6.0,111.0,107.37,Moderate,8.31,0.31,0.554,4.57,-3.43,0.342,0.612,Surface,0.457,0.73,0.25,7.62,-0.38,22.08,0.7866278610665535,0.191,0.761,1.937,-0.291,9.367,0.983,Flooded Pothole,0.95,True,0.402,0.195
SC29465,Rural,Mud,Foggy,Dusk,4.97,14.0,4.0,134.0,128.48,Moderate,13.59,-0.41,0.602,13.57,-0.43,0.293,0.674,Mixed,0.545,0.618,0.429,13.99,-0.01,24.91,0.8521437889662113,0.156,0.834,6.626,-0.932,10.053,0.955,Flooded Pothole,0.95,True,0.378,0.18
SC29466,Urban,Mud,Cloudy,Dusk,11.98,20.0,9.0,106.0,106.25,Severe,20.8,0.8,0.461,20.37,0.37,0.398,0.54,Bottom,0.358,0.858,0.304,20.33,0.33,19.56,0.697676326071031,0.251,0.664,-0.372,3.113,10.39,0.932,Flooded Pothole,0.95,True,0.438,0.217
SC29467,Rural,Gravel,Thunderstorm,Daylight,10.07,19.0,17.0,441.0,440.16,Extreme,16.64,-2.36,0.143,15.71,-3.29,0.479,0.425,Mixed,0.204,0.947,0.25,19.68,0.68,9.7,0.5066169923655895,0.3,0.462,7.776,4.309,9.412,0.954,Flooded Pothole,0.95,True,0.534,0.278
SC29468,Rural,Dirt,Thunderstorm,Dusk,7.35,9.0,3.0,338.0,338.0,Moderate,9.62,0.62,0.422,9.0,0.0,0.263,0.711,Bottom,0.598,0.552,0.539,9.16,0.16,24.12,0.8869204367171575,0.178,0.873,-0.95,0.973,10.494,0.946,Flooded Pothole,0.95,True,0.366,0.172
SC29469,Rural,Mud,Rainy,Night_Streetlights,6.12,11.0,0.0,317.0,312.47,Moderate,10.82,-0.18,0.535,10.93,-0.07,0.0,1.0,Bottom,1.0,0.0,1.0,11.09,0.09,29.07,1.0,0.112,1.0,2.415,2.115,10.285,0.943,Dry,0.98,False,0.0,0.15
SC29470,Rural,Asphalt,Foggy,Night_Streetlights,7.5,10.0,9.0,214.0,206.47,Severe,10.11,0.11,0.377,5.42,-4.58,0.398,0.54,Surface,0.358,0.858,0.25,9.73,-0.27,18.59,0.697676326071031,0.271,0.664,2.093,1.091,9.524,0.977,Flooded Pothole,0.95,True,0.438,0.217
SC29471,Rural,Gravel,Thunderstorm,Dawn,9.06,20.0,13.0,454.0,457.78,Extreme,18.57,-1.43,0.178,14.25,-5.75,0.448,0.473,Surface,0.267,0.975,0.25,20.67,0.67,16.23,0.5945205479701944,0.3,0.554,0.471,1.794,10.238,0.953,Flooded Pothole,0.95,True,0.486,0.247
SC29472,Rural,Asphalt,Mist,Daylight,4.56,18.0,7.0,131.0,124.87,Moderate,17.03,-0.97,0.503,14.55,-3.45,0.363,0.585,Surface,0.42,0.778,0.25,18.54,0.54,20.36,0.7557837414557255,0.215,0.727,1.377,2.17,10.4,0.978,Flooded Pothole,0.95,True,0.414,0.203
SC29473,Urban,Gravel,Clear,Night_Dark,9.64,10.0,7.0,69.0,72.58,Moderate,9.24,-0.76,0.558,8.54,-1.46,0.363,0.585,Mixed,0.42,0.778,0.286,10.05,0.05,22.37,0.7557837414557255,0.205,0.727,1.766,3.199,9.547,0.96,Flooded Pothole,0.95,True,0.414,0.203
SC29474,Rural,Asphalt,Clear,Night_Streetlights,9.5,5.0,1.0,77.0,75.27,Low,5.04,0.04,0.808,4.73,-0.27,0.192,0.798,Surface,0.728,0.394,0.605,5.37,0.37,25.68,0.9607894391523232,0.085,0.956,4.132,1.041,9.618,0.967,Shallow Puddle,0.9,True,0.342,0.158
SC29475,Urban,Concrete,Drizzle,Dusk,7.72,14.0,13.0,171.0,168.81,Severe,13.92,-0.08,0.317,6.67,-7.33,0.448,0.473,Surface,0.267,0.975,0.25,15.06,1.06,12.51,0.5945205479701944,0.3,0.554,0.569,1.443,9.432,0.981,Flooded Pothole,0.95,True,0.486,0.247
SC29476,Urban,Gravel,Mist,Night_Streetlights,9.95,14.0,3.0,157.0,161.19,Moderate,14.3,0.3,0.601,12.72,-1.28,0.263,0.711,Surface,0.598,0.552,0.413,13.97,-0.03,28.14,0.8869204367171575,0.142,0.873,2.118,3.911,9.184,0.952,Flooded Pothole,0.95,True,0.366,0.172
SC29477,Rural,Asphalt,Thunderstorm,Dawn,10.12,15.0,5.0,410.0,409.24,Severe,13.29,-1.71,0.323,13.82,-1.18,0.319,0.641,Mixed,0.498,0.678,0.354,15.21,0.21,26.63,0.8187307530779818,0.232,0.797,1.911,0.978,10.183,0.967,Flooded Pothole,0.95,True,0.39,0.188
SC29478,Rural,Gravel,Thunderstorm,Daylight,7.41,6.0,3.0,405.0,407.16,Moderate,6.14,0.14,0.367,5.64,-0.36,0.263,0.711,Mixed,0.598,0.552,0.484,6.1,0.1,24.31,0.8869204367171575,0.191,0.873,2.341,-0.622,10.069,0.957,Flooded Pothole,0.95,True,0.366,0.172
SC29479,Urban,Mud,Clear,Dusk,11.41,17.0,12.0,100.0,101.89,Severe,19.04,2.04,0.385,17.51,0.51,0.437,0.487,Bottom,0.286,0.95,0.25,17.05,0.05,17.07,0.6187833918061408,0.3,0.58,1.937,2.346,10.544,0.94,Flooded Pothole,0.95,True,0.474,0.24
SC29480,Urban,Dirt,Mist,Night_Dark,4.93,11.0,9.0,99.0,99.9,Moderate,10.95,-0.05,0.467,11.76,0.76,0.398,0.54,Bottom,0.358,0.858,0.29,10.99,-0.01,18.56,0.697676326071031,0.25,0.664,3.635,0.294,10.061,0.971,Flooded Pothole,0.95,True,0.438,0.217
SC29481,Rural,Concrete,Mist,Daylight,11.54,19.0,16.0,111.0,113.65,Extreme,19.32,0.32,0.293,11.6,-7.4,0.472,0.436,Surface,0.218,0.963,0.25,19.26,0.26,11.09,0.5272924240430485,0.3,0.483,0.913,-0.512,10.232,0.972,Flooded Pothole,0.95,True,0.522,0.27
SC29482,Rural,Dirt,Clear,Dusk,7.39,19.0,0.0,23.0,29.76,Low,18.75,-0.25,0.942,19.2,0.2,0.0,1.0,Bottom,1.0,0.0,1.0,19.12,0.12,28.81,1.0,0.056,1.0,0.14,2.492,9.119,0.94,Dry,0.98,False,0.0,0.15
SC29483,Rural,Dirt,Rainy,Dusk,5.95,18.0,17.0,232.0,231.4,Extreme,16.89,-1.11,0.218,15.88,-2.12,0.479,0.425,Mixed,0.204,0.947,0.25,18.24,0.24,7.58,0.5066169923655895,0.3,0.462,6.031,4.23,9.24,0.963,Flooded Pothole,0.95,True,0.534,0.278
SC29484,Urban,Gravel,Mist,Night_Streetlights,4.31,17.0,9.0,148.0,147.48,Severe,16.03,-0.97,0.424,12.41,-4.59,0.398,0.54,Surface,0.358,0.858,0.25,17.23,0.23,21.1,0.697676326071031,0.259,0.664,2.558,4.88,9.608,0.974,Flooded Pothole,0.95,True,0.438,0.217
SC29485,Urban,Mud,Thunderstorm,Daylight,9.09,13.0,0.0,303.0,301.38,Moderate,13.09,0.09,0.547,13.1,0.1,0.0,1.0,Bottom,1.0,0.0,1.0,12.8,-0.2,32.63,1.0,0.11,1.0,1.372,4.083,8.778,0.937,Dry,0.98,False,0.0,0.15
SC29486,Urban,Concrete,Foggy,Daylight,8.58,10.0,1.0,220.0,214.69,Moderate,9.44,-0.56,0.611,10.11,0.11,0.192,0.798,Bottom,0.728,0.394,0.683,10.01,0.01,28.88,0.9607894391523232,0.113,0.956,6.497,0.923,9.939,0.973,Shallow Puddle,0.9,True,0.342,0.158
SC29487,Urban,Dirt,Foggy,Night_Streetlights,2.84,9.0,5.0,149.0,152.8,Moderate,9.18,0.18,0.539,9.1,0.1,0.319,0.641,Bottom,0.498,0.678,0.433,9.41,0.41,24.86,0.8187307530779818,0.181,0.797,-2.38,0.59,10.109,0.976,Flooded Pothole,0.95,True,0.39,0.188
SC29488,Rural,Concrete,Thunderstorm,Night_Dark,9.17,5.0,4.0,363.0,361.21,Moderate,5.13,0.13,0.378,2.86,-2.14,0.293,0.674,Surface,0.545,0.618,0.332,4.98,-0.02,22.57,0.8521437889662113,0.202,0.834,0.456,0.66,10.244,0.975,Flooded Pothole,0.95,True,0.378,0.18
SC29489,Urban,Gravel,Mist,Daylight,6.87,6.0,1.0,106.0,100.98,Low,5.97,-0.03,0.768,6.05,0.05,0.192,0.798,Bottom,0.728,0.394,0.688,6.22,0.22,27.65,0.9607894391523232,0.09,0.956,3.224,-0.891,9.945,0.962,Shallow Puddle,0.9,True,0.342,0.158
SC29490,Urban,Concrete,Drizzle,Dusk,9.62,11.0,10.0,115.0,113.43,Severe,11.8,0.8,0.427,5.64,-5.36,0.413,0.521,Surface,0.331,0.892,0.25,11.19,0.19,16.77,0.6703200460356393,0.273,0.635,2.169,0.529,9.451,0.979,Flooded Pothole,0.95,True,0.45,0.225
SC29491,Urban,Asphalt,Mist,Night_Dark,10.23,17.0,16.0,104.0,110.02,Extreme,17.46,0.46,0.295,9.72,-7.28,0.472,0.436,Surface,0.218,0.963,0.25,17.03,0.03,13.46,0.5272924240430485,0.3,0.483,7.447,5.564,9.731,0.977,Flooded Pothole,0.95,True,0.522,0.27
SC29492,Urban,Asphalt,Clear,Night_Dark,5.12,5.0,2.0,59.0,58.97,Low,4.64,-0.36,0.784,4.77,-0.23,0.23,0.752,Bottom,0.659,0.478,0.59,5.07,0.07,30.28,0.9231163463866358,0.102,0.913,-1.479,2.018,9.624,0.979,Shallow Puddle,0.9,True,0.354,0.165
SC29493,Rural,Gravel,Rainy,Daylight,8.99,11.0,4.0,316.0,314.43,Moderate,12.33,1.33,0.415,11.09,0.09,0.293,0.674,Bottom,0.545,0.618,0.479,10.78,-0.22,26.19,0.8521437889662113,0.193,0.834,2.364,2.413,9.808,0.948,Flooded Pothole,0.95,True,0.378,0.18
SC29494,Urban,Concrete,Cloudy,Night_Dark,2.97,19.0,5.0,126.0,127.06,Moderate,19.23,0.23,0.567,16.18,-2.82,0.319,0.641,Surface,0.498,0.678,0.276,19.06,0.06,26.6,0.8187307530779818,0.175,0.797,6.642,3.526,10.669,0.982,Flooded Pothole,0.95,True,0.39,0.188
SC29495,Rural,Concrete,Rainy,Night_Dark,9.01,18.0,4.0,319.0,328.43,Moderate,16.46,-1.54,0.404,18.12,0.12,0.293,0.674,Bottom,0.545,0.618,0.477,18.02,0.02,23.17,0.8521437889662113,0.196,0.834,3.428,2.28,10.506,0.97,Flooded Pothole,0.95,True,0.378,0.18
SC29496,Urban,Dirt,Thunderstorm,Daylight,6.6,6.0,0.0,358.0,356.44,Moderate,6.74,0.74,0.49,5.89,-0.11,0.0,1.0,Bottom,1.0,0.0,1.0,5.69,-0.31,28.7,1.0,0.121,1.0,4.056,-0.758,9.729,0.954,Dry,0.98,False,0.0,0.15
SC29497,Urban,Dirt,Cloudy,Daylight,2.14,6.0,6.0,172.0,173.84,Moderate,6.72,0.72,0.485,3.08,-2.92,0.342,0.612,Surface,0.457,0.73,0.25,5.84,-0.16,21.55,0.7866278610665535,0.205,0.761,-1.611,1.298,9.938,0.983,Flooded Pothole,0.95,True,0.402,0.195
SC29498,Rural,Gravel,Mist,Dawn,11.22,13.0,0.0,181.0,182.15,Low,13.18,0.18,0.695,12.88,-0.12,0.0,1.0,Bottom,1.0,0.0,1.0,13.07,0.07,31.79,1.0,0.086,1.0,7.944,3.525,9.196,0.932,Dry,0.98,False,0.0,0.15
SC29499,Urban,Mud,Rainy,Dawn,8.49,16.0,14.0,232.0,237.9,Extreme,16.47,0.47,0.259,9.23,-6.77,0.457,0.459,Surface,0.249,0.998,0.25,16.48,0.48,13.28,0.5712090638488149,0.3,0.529,-2.242,4.666,9.276,0.956,Flooded Pothole,0.95,True,0.498,0.255
SC29500,Rural,Asphalt,Clear,Daylight,2.97,9.0,2.0,26.0,15.76,Low,9.32,0.32,0.855,9.16,0.16,0.23,0.752,Bottom,0.659,0.478,0.595,9.05,0.05,28.37,0.9231163463866358,0.093,0.913,0.672,2.245,10.155,0.98,Shallow Puddle,0.9,True,0.354,0.165
SC29501,Rural,Mud,Foggy,Night_Streetlights,6.71,13.0,3.0,161.0,161.78,Moderate,13.65,0.65,0.6,12.7,-0.3,0.263,0.711,Bottom,0.598,0.552,0.52,13.07,0.07,25.79,0.8869204367171575,0.142,0.873,5.821,4.915,9.749,0.943,Shallow Puddle,0.9,True,0.366,0.172
SC29502,Urban,Asphalt,Thunderstorm,Dawn,11.35,16.0,11.0,280.0,282.42,Extreme,16.01,0.01,0.286,16.53,0.53,0.426,0.503,Bottom,0.307,0.923,0.263,15.99,-0.01,14.61,0.6440364210831414,0.3,0.607,5.912,3.056,9.162,0.973,Flooded Pothole,0.95,True,0.462,0.232
SC29503,Rural,Dirt,Clear,Dawn,11.45,11.0,4.0,33.0,35.83,Low,11.44,0.44,0.725,9.3,-1.7,0.293,0.674,Surface,0.545,0.618,0.35,10.97,-0.03,25.03,0.8521437889662113,0.137,0.834,0.262,4.069,9.938,0.925,Flooded Pothole,0.95,True,0.378,0.18
SC29504,Urban,Asphalt,Foggy,Night_Streetlights,7.0,17.0,12.0,108.0,109.24,Severe,17.5,0.5,0.38,17.25,0.25,0.437,0.487,Bottom,0.286,0.95,0.258,17.48,0.48,18.05,0.6187833918061408,0.3,0.58,3.517,3.097,9.19,0.979,Flooded Pothole,0.95,True,0.474,0.24
SC29505,Rural,Asphalt,Drizzle,Dusk,4.49,18.0,1.0,135.0,128.45,Moderate,17.58,-0.42,0.727,17.9,-0.1,0.192,0.798,Bottom,0.728,0.394,0.683,18.14,0.14,28.58,0.9607894391523232,0.096,0.956,4.622,2.851,9.519,0.976,Shallow Puddle,0.9,True,0.342,0.158
SC29506,Urban,Gravel,Drizzle,Dusk,3.03,18.0,13.0,201.0,192.04,Extreme,19.65,1.65,0.302,11.16,-6.84,0.448,0.473,Surface,0.267,0.975,0.25,17.94,-0.06,12.56,0.5945205479701944,0.3,0.554,0.128,1.343,9.458,0.98,Flooded Pothole,0.95,True,0.486,0.247
