scenario_id,road_environment,road_type,weather,lighting,vehicle_speed,true_depth,water_depth,true_ntu,ntu,severity_level,severity_score,lidar,ultrasonic,surface_echo,bottom_echo,radar,snr,rcs,clutter_probability,imu_pitch,imu_roll,imu_acceleration,water_state,water_contact,R_lidar,R_ultrasonic,R_radar,R_imu,R_water,scene_complexity,measurement_spread,measurement_consistency,sensor_agreement,W_lidar,W_ultrasonic,W_radar,fusion_entropy,fusion_confidence,effective_sensor_count,dominant_sensor,dominance_ratio,water_depth_estimate,fusion_depth_linear
SC21552,Urban,Dirt,Thunderstorm,Night_Streetlights,20.4,6.03,2.78,328.04,329.77,2,0.5,7.44,6.07,0.256,0.72,6.06,25.35,0.894759779076827,0.172,4.979,1.414,9.451,Shallow Puddle,True,0.3379773009940804,0.5209743754731481,0.7101003201023451,0.875,0.9,0.3446012690482014,0.7938723658960134,0.9096156180168052,0.9096156180168052,0.208469437509201,0.3262611050650237,0.4652694574257752,1.0482990601589517,0.7042060895594822,2.7293955786988446,radar,1.7402015421980577,9.229,6.350950434813348
SC21553,Urban,Concrete,Thunderstorm,Dusk,29.29,16.31,9.58,398.94,392.4,3,0.75,16.39,11.82,0.407,0.529,16.55,16.12,0.6816765503414823,0.3,-12.296,1.411,10.303,Flooded Pothole,True,0.2800013875878134,0.3718771482090069,0.5012931244725944,0.913,0.95,0.5425704866273787,2.6858704361901005,0.8718516033549459,0.8718516033549459,0.2343037353196523,0.3160212128020102,0.4496750518783375,1.0634399905499985,0.6187506930679672,2.801314267681406,radar,1.634216487591589,10.634999999999998,15.017731065795347
SC21554,Rural,Gravel,Rainy,Night_Streetlights,56.94,10.9,3.52,282.21,281.74,3,0.75,9.11,9.07,0.279,0.691,11.05,21.09,0.8686630269309517,0.177,17.951,7.665,7.982,Flooded Pothole,True,0.3618651867678005,0.4967383976170406,0.6725533119755341,0.431,0.95,0.3570621307991759,1.1317832536900934,0.913372094823822,0.913372094823822,0.2284460940048626,0.319026483793292,0.4525274222018454,1.0605842493130837,0.7044062260853939,2.787482995478843,radar,1.653151009024721,9.443,9.97514213971985
SC21555,Urban,Concrete,Cloudy,Night_Dark,32.44,11.84,0.0,95.68,100.93,2,0.5,11.24,11.75,0.0,1.0,11.73,31.09,1.0,0.07,17.042,8.352,7.132,Dry,False,0.8160221402552054,0.879999999362,0.9093788995805678,0.901,0.98,0.0670000993226908,0.2888482877451991,0.9800287827088802,0.9800287827088802,0.3101286299665013,0.337874872590606,0.3519964974428926,1.0972413956638687,0.9329008644097084,2.9918555928590767,radar,1.086403070516692,0.0,11.584794468768226
SC21556,Urban,Gravel,Rainy,Dusk,36.54,13.02,5.39,248.88,250.0,3,0.75,13.83,10.28,0.328,0.629,12.82,24.39,0.8060576604616486,0.208,4.924,3.188,9.864,Flooded Pothole,True,0.371834820777779,0.4469227569400304,0.6714154901785097,0.735,0.95,0.3733622885346475,1.8291254740995768,0.8918044384754578,0.8918044384754578,0.2414619212599039,0.2933105213937879,0.4652275573463082,1.0588855622580489,0.6935955241567086,2.771836796080966,radar,1.7399084928010795,9.901000000000002,12.318867816132284
SC21557,Urban,Gravel,Mist,Night_Streetlights,29.59,9.72,0.0,150.75,153.38,2,0.5,9.39,9.57,0.0,1.0,9.76,31.96,1.0,0.081,0.827,2.979,10.361,Dry,False,0.7548320412223062,0.879999999362,0.903601004548382,0.809,0.98,0.0886393826303446,0.1850225211517051,0.984464830719078,0.984464830719078,0.2925486600465809,0.3475725759263536,0.3598787640270653,1.0946788280558084,0.9176685066839934,2.9770398289427797,radar,1.124408139589224,0.0,9.58571820635676
SC21558,Rural,Dirt,Clear,Dusk,37.9,14.84,0.0,48.51,48.56,2,0.5,14.76,14.8,0.0,1.0,14.68,31.76,1.0,0.06,7.049,-2.514,8.802,Dry,False,0.8813745178996345,0.879999999362,0.9167104941695612,0.631,0.98,0.0389947083742994,0.0611010092660783,0.9966283527685312,0.9966283527685312,0.3281958961846675,0.327736227266023,0.3440678765493094,1.0983542176451495,0.949071625947364,2.9984442457354823,radar,1.0490959788284422,0.0,14.745584018966698
SC21559,Urban,Concrete,Clear,Daylight,25.22,15.22,0.0,66.21,65.07,2,0.5,14.9,14.97,0.0,1.0,15.31,31.23,1.0,0.063,12.698,7.285,9.476,Dry,False,0.8603019036166242,0.879999999362,0.9140453584016172,0.928,0.98,0.0492769965861226,0.2193171219946131,0.9882491739651302,0.9882491739651302,0.3224697815784444,0.3309970566169606,0.3465331618045949,1.098167131854309,0.943700635154704,2.9973229971592223,radar,1.060599074194829,0.0,15.065248390303072
SC21560,Rural,Asphalt,Rainy,Night_Dark,59.34,7.58,0.0,250.25,251.08,2,0.5,7.97,7.56,0.0,1.0,7.4,31.91,1.0,0.1,18.066,-2.245,9.028,Dry,False,0.6515777900063227,0.879999999362,0.8914391865927399,0.682,0.98,0.1354239725658546,0.2939954648176281,0.9695503320599266,0.9695503320599266,0.2619267445384514,0.3649808798823253,0.3730923755792233,1.086611421373268,0.8869742575025554,2.9324259141568847,radar,1.1902626831911542,0.0,7.60769518516809
SC21561,Rural,Gravel,Mist,Night_Streetlights,51.26,19.0,0.0,116.4,120.69,3,0.75,18.62,19.14,0.0,1.0,19.14,30.14,1.0,0.074,3.045,2.108,11.006,Dry,False,0.7924784729252182,0.879999999362,0.9051971060101934,0.503,0.98,0.0750836929605129,0.3002221399786051,0.9872406339402652,0.9872406339402652,0.3036864440510632,0.3418683959910946,0.3544451599578422,1.0964897281274006,0.9270033464541544,2.9874750595495163,radar,1.0981101464086216,0.0,18.982083049093447
SC21562,Rural,Asphalt,Clear,Daylight,51.37,6.87,0.0,20.01,17.61,2,0.5,7.01,6.88,0.0,1.0,6.81,31.84,1.0,0.054,5.727,3.108,8.701,Dry,False,0.9220674423654306,0.879999999362,0.9206372006747888,0.745,0.98,0.0270004240891616,0.1014889156509222,0.9881330444672248,0.9881330444672248,0.3391350144561151,0.3217212271061438,0.3391437584377411,1.0983070879792067,0.9573846341558072,2.9981807499000777,radar,1.0263768036297325,0.0,6.900347488788654
SC21563,Rural,Asphalt,Clear,Dusk,58.45,9.79,0.0,67.76,71.87,2,0.5,9.9,9.75,0.0,1.0,9.94,29.04,1.0,0.064,-0.485,-2.872,9.941,Dry,False,0.8517494083486093,0.879999999362,0.909142955668343,0.69,0.98,0.0539635706937889,0.100166528008778,0.9917763047417046,0.9917763047417046,0.3206463898800627,0.3328800778240623,0.3464735322958749,1.0981117602989727,0.9409260738695086,2.996998546683044,radar,1.0603198169218624,0.0,9.863926929618223
SC21564,Urban,Asphalt,Clear,Night_Streetlights,45.28,15.21,0.0,55.36,58.0,3,0.75,15.0,15.43,0.0,1.0,15.16,29.53,1.0,0.062,13.541,-7.471,6.172,Dry,False,0.8692721926582168,0.879999999362,0.9115535536919784,0.818,0.98,0.0481510936815841,0.2173323108360403,0.9884578034625412,0.9884578034625412,0.3253913169932259,0.3300977059238695,0.3445109770829047,1.0983158105290878,0.9449085075466872,2.9982147014103337,radar,1.0511571209802746,0.0,15.197063769880527
SC21565,Urban,Asphalt,Thunderstorm,Daylight,25.82,14.44,5.38,209.51,208.46,3,0.75,13.89,12.28,0.328,0.63,14.46,22.75,0.8063801480190449,0.199,14.996,-3.555,8.351,Flooded Pothole,True,0.3986790333368112,0.4473297415064954,0.6668322121002094,0.918,0.95,0.3455562977407547,1.130589816570685,0.9361887447568412,0.9361887447568412,0.2555479892710574,0.2893165638152349,0.4551354469137076,1.0657403406009087,0.7069674770204037,2.8077495373206443,radar,1.6706370210137544,9.898,13.683627536998284
SC21566,Urban,Gravel,Drizzle,Daylight,36.66,11.74,0.0,198.53,201.32,3,0.75,11.14,11.54,0.0,1.0,11.63,31.19,1.0,0.09,4.32,-1.762,9.781,Dry,False,0.7024760202135751,0.879999999362,0.8968116402538313,0.733,0.98,0.1111588246479405,0.2608320021265282,0.9817188747955942,0.9817188747955942,0.2772909024017996,0.3563947600147538,0.3663143375834465,1.0912521356875702,0.902707956972692,2.957760254437693,radar,1.156138948087778,0.0,11.462051929421792
SC21567,Rural,Mud,Cloudy,Night_Dark,64.37,11.39,0.0,91.71,96.0,3,0.75,11.43,11.36,0.0,1.0,11.39,31.01,1.0,0.069,-33.28,-10.48,5.141,Dry,False,0.821990147146749,0.879999999362,0.909889464885118,0.25,0.98,0.059328963961909,0.0351188458428425,0.9974895466557032,0.9974895466557032,0.3118653147732387,0.3369859033496243,0.3511487818771369,1.0974178741072718,0.93543714387251,2.992892413592822,radar,1.082370725578457,0.0,11.39236503549044
SC21568,Urban,Asphalt,Clear,Night_Streetlights,29.52,10.5,0.0,52.38,42.05,2,0.5,10.64,10.61,0.0,1.0,10.58,30.48,1.0,0.058,16.747,6.397,7.991,Dry,False,0.889804267521203,0.879999999362,0.9159872020640786,0.902,0.98,0.0352992088741468,0.0300000000000002,0.997696656243283,0.997696656243283,0.3307140177428148,0.3266908539288948,0.3425951283282905,1.0984078466994796,0.9508816376945302,2.9987696270729143,radar,1.0422652556743788,0.0,10.609643566682438
SC21569,Rural,Concrete,Thunderstorm,Dawn,44.0,11.19,4.0,339.09,341.88,3,0.75,12.91,11.29,0.293,0.674,11.15,26.97,0.8521437889662113,0.198,-16.396,2.177,9.085,Flooded Pothole,True,0.3246753530493806,0.4825477160652849,0.6938060456501112,0.823,0.95,0.364653561746488,0.9782296935450968,0.9365190161895685,0.9365190161895685,0.2094323380876746,0.314900011715507,0.4756676501968183,1.044722132399425,0.6882659181959434,2.707945614324531,radar,1.8143746056239145,9.57,11.562686916674476
SC21570,Urban,Concrete,Thunderstorm,Daylight,25.48,9.45,5.59,322.87,321.24,2,0.5,8.62,9.33,0.333,0.624,9.79,21.33,0.7996349243768505,0.226,5.989,3.294,8.696,Flooded Pothole,True,0.3289541085467898,0.4424969922266359,0.6364567078512453,0.927,0.95,0.3984225372203191,0.5894347574866394,0.9505268785949328,0.9505268785949328,0.2258738370344429,0.3078357289898369,0.4662904339757202,1.0544936407535623,0.6751350416322204,2.75323880944746,radar,1.747356478721088,9.946,9.384123175334375
SC21571,Rural,Asphalt,Drizzle,Dusk,61.85,7.63,0.0,140.11,137.08,2,0.5,7.47,7.76,0.0,1.0,7.52,28.27,1.0,0.077,21.089,2.288,6.304,Dry,False,0.7734024858426723,0.879999999362,0.8988647383766214,0.662,0.98,0.0876820361119023,0.1550268793897798,0.9835823141867024,0.9835823141867024,0.2987429835085443,0.3455676136603488,0.3556894028311069,1.0957967429958215,0.9205629324788313,2.9834778241777933,radar,1.104092977495343,0.0,7.587999078103056
SC21572,Urban,Gravel,Rainy,Dawn,34.41,10.85,5.31,203.78,202.22,3,0.75,11.5,11.1,0.327,0.632,10.71,24.14,0.808641176396021,0.197,-1.951,2.388,9.658,Flooded Pothole,True,0.4031246695498503,0.4486247511656451,0.6775209669931667,0.758,0.95,0.3222888728235812,0.3950105483823603,0.9717723816024748,0.9717723816024748,0.2557302528063526,0.2869718505394302,0.4572978966542171,1.0647684917507856,0.7130614484900981,2.802123785202445,radar,1.6852630341149215,9.886,11.023945921427394
SC21573,Rural,Concrete,Clear,Dusk,45.28,14.18,0.0,62.04,64.73,2,0.5,13.85,14.07,0.0,1.0,14.43,28.84,1.0,0.063,28.416,6.014,11.014,Dry,False,0.8607314612758938,0.879999999362,0.9092723514149238,0.815,0.98,0.0553627146641141,0.2928025500799699,0.98334657088024,0.98334657088024,0.3232013384725233,0.3315838536365562,0.3452148078909203,1.0982428371702857,0.94196525302,2.997779657593353,radar,1.054436820044511,0.0,14.123173036376777
SC21574,Urban,Gravel,Clear,Night_Dark,44.12,6.38,0.0,36.74,35.47,2,0.5,6.32,6.45,0.0,1.0,6.32,29.75,1.0,0.057,13.986,3.94,8.287,Dry,False,0.8983945135873483,0.879999999362,0.9151993474863618,0.647,0.98,0.0349969583574592,0.0750555349946512,0.9904612838407716,0.9904612838407716,0.3332472768130916,0.3256202200224194,0.3411325031644889,1.0984318058191305,0.9520021166030652,2.9989174516234667,radar,1.0355117069877815,0.0,6.362330628602914
SC21575,Rural,Mud,Clear,Night_Dark,77.6,8.77,0.0,43.38,49.47,2,0.5,9.32,8.85,0.0,1.0,8.91,30.51,1.0,0.06,-6.74,31.124,5.931,Dry,False,0.8802016237846458,0.879999999362,0.9147703193357636,0.25,0.98,0.0442274621717118,0.2557994005726625,0.9773852257130488,0.9773852257130488,0.3280897064245883,0.3281416124039411,0.3437686811714705,1.0983685183870562,0.9476215139492712,2.9985306053946914,radar,1.047705805276411,0.0,9.024828282889844
SC21576,Urban,Concrete,Rainy,Daylight,26.83,15.41,0.0,110.12,109.11,3,0.75,15.7,15.33,0.0,1.0,15.29,28.71,1.0,0.072,13.12,5.824,10.533,Dry,False,0.8062029324726848,0.879999999362,0.9032400698641224,0.922,0.98,0.0741281759157174,0.2260530911091461,0.9881870952364368,0.9881870952364368,0.3080087661225999,0.3401716463177175,0.3518195875596826,1.0970518965427618,0.9292014325988376,2.9907600066660507,radar,1.085560688987934,0.0,15.429890459962976
SC21577,Urban,Concrete,Drizzle,Night_Streetlights,30.52,10.87,0.0,113.32,108.05,2,0.5,10.97,10.88,0.0,1.0,10.58,29.61,1.0,0.072,-10.085,4.009,9.506,Dry,False,0.8074695201789023,0.879999999362,0.9053885826991424,0.908,0.98,0.070260494214064,0.2042057785666217,0.9848102969121568,0.9848102969121568,0.3081248351445942,0.3396875304080808,0.3521876344473248,1.097050474333046,0.930428537433546,2.9907466698326477,radar,1.0873137135805426,0.0,10.802074944828815
SC21578,Urban,Concrete,Rainy,Daylight,20.15,12.82,4.06,284.36,288.67,2,0.5,14.27,10.96,0.294,0.672,12.86,24.91,0.8501010960846428,0.189,-4.161,3.838,8.183,Flooded Pothole,True,0.3548112550135787,0.4811961071003449,0.6914623057750631,0.943,0.95,0.3626391038122896,1.6610338146267014,0.9034911723829492,0.9034911723829492,0.224619639026521,0.3087776387418284,0.4666027222316505,1.053970646028619,0.6979231649095831,2.7509127246513208,radar,1.7495504445845451,9.584,12.590036177417922
SC21579,Urban,Asphalt,Cloudy,Night_Streetlights,20.75,5.41,0.0,65.34,71.98,1,0.25,4.92,5.47,0.0,1.0,5.56,27.15,1.0,0.064,-3.015,-1.035,9.379,Dry,False,0.8516116632587766,0.879999999362,0.9033688338085708,0.936,0.98,0.0699224627631434,0.3464582706955244,0.9494812866845006,0.9494812866845006,0.3212718942341839,0.3336451861656356,0.3450829196001804,1.0981865566032745,0.9370061756492132,2.997449515084468,radar,1.053821712478341,0.0,5.324357920935215
SC21580,Urban,Dirt,Mist,Daylight,29.08,5.34,0.0,179.4,177.62,2,0.5,4.78,5.44,0.0,1.0,5.38,31.28,1.0,0.086,6.211,4.914,10.005,Dry,False,0.7279424704314789,0.879999999362,0.8994894917283593,0.786,0.98,0.1065728572424897,0.3649657518178931,0.9457996267224512,0.9457996267224512,0.2847994237484672,0.3521297399131508,0.3630708363383819,1.0930848287204502,0.9087438761616492,2.968006395554266,radar,1.1400666103903851,0.0,5.230248130145709
SC21581,Urban,Gravel,Clear,Night_Streetlights,27.44,10.54,0.49,99.16,95.16,2,0.5,10.45,10.55,0.171,0.824,10.39,29.65,0.9805908312024284,0.079,-6.438,2.134,7.655,Shallow Puddle,True,0.5206542692384688,0.6147999443316392,0.7976883316192062,0.83,0.9,0.1574006092343276,0.0808290376865478,0.9937321146623465,0.9937321146623465,0.2623459944847701,0.3144705195966779,0.4231834859185521,1.0787591429878636,0.8107381876290018,2.883494775879689,radar,1.467307109232071,8.44,10.456056042804557
SC21582,Urban,Asphalt,Cloudy,Daylight,22.75,15.31,2.33,109.1,99.81,3,0.75,15.59,13.41,0.241,0.738,15.2,28.01,0.9110112798187364,0.117,9.208,4.261,9.322,Shallow Puddle,True,0.4988169456975039,0.5367714173009605,0.7586960809235221,0.929,0.9,0.222005415619183,1.1625116486871574,0.9394748561333092,0.9394748561333092,0.2710448923801938,0.2938280103746607,0.4351270972451455,1.0757868953650531,0.7767321514370391,2.8642148152845803,radar,1.540619474297718,9.091,14.779755369457632
SC21583,Urban,Asphalt,Foggy,Daylight,25.09,9.49,0.0,218.84,223.54,2,0.5,8.92,9.68,0.0,1.0,9.34,30.2,1.0,0.095,9.922,1.679,10.111,Dry,False,0.6793238119350696,0.879999999362,0.8919790892332353,0.921,0.98,0.1246511575515103,0.3807011076071794,0.9677020451814144,0.9677020451814144,0.2706181222139614,0.3606598379692807,0.3687220398167579,1.0893971032326315,0.8949158762985453,2.947542908036051,radar,1.168176502498393,0.0,9.348964733579692
SC21584,Rural,Concrete,Cloudy,Night_Dark,44.26,13.17,0.0,77.33,73.28,2,0.5,12.53,13.21,0.0,1.0,13.28,29.37,1.0,0.065,-22.124,-1.469,9.674,Dry,False,0.8499852205094596,0.879999999362,0.9092925274081828,0.822,0.98,0.0598061095618109,0.4142865353029635,0.9746522811006976,0.9746522811006976,0.3200696088523233,0.333076191734111,0.3468541994135657,1.0980741419322766,0.93951237310354,2.9967742153396237,radar,1.0621034357139758,0.0,13.01663245993937
SC21585,Urban,Mud,Foggy,Night_Streetlights,34.56,7.15,0.0,224.43,228.2,2,0.5,6.52,7.24,0.0,1.0,6.72,31.86,1.0,0.096,14.907,-0.273,8.126,Dry,False,0.6745557411085013,0.879999999362,0.8939224030849643,0.685,0.98,0.1278851630117962,0.3716629297271031,0.9574395433290984,0.9574395433290984,0.2688809916283012,0.3610429086567853,0.3700760997149135,1.088859943875805,0.8934993722679049,2.944594892971515,radar,1.1749866913963802,0.0,6.8539661141758685
SC21586,Rural,Asphalt,Clear,Daylight,57.55,12.14,0.0,35.54,32.69,2,0.5,11.75,12.05,0.0,1.0,12.34,30.68,1.0,0.057,-6.698,16.73,6.415,Dry,False,0.9020450087714011,0.879999999362,0.9169735118689476,0.697,0.98,0.037136705217477,0.2950141239556731,0.9803965698918472,0.9803965698918472,0.3340021978192879,0.324867405755108,0.341130396425604,1.0984126997951695,0.9522823623262754,2.998804255270932,radar,1.0355020009237683,0.0,12.04872715561764
SC21587,Urban,Asphalt,Cloudy,Dusk,41.26,8.62,0.0,116.35,115.31,2,0.5,9.73,8.72,0.0,1.0,8.66,31.66,1.0,0.073,-13.206,4.651,9.733,Dry,False,0.7988292103565225,0.879999999362,0.9082998499363768,0.842,0.98,0.0813885977197941,0.6011932578907829,0.9484785898670476,0.9484785898670476,0.3051085284111163,0.3404358566319271,0.3544556149569565,1.0966514378369825,0.9271269358529785,2.988405855822131,radar,1.098160322259558,0.0,9.00689227679781
SC21588,Urban,Asphalt,Foggy,Night_Streetlights,36.96,4.12,0.96,240.35,246.52,2,0.5,3.71,3.19,0.191,0.8,4.13,28.73,0.9623279327216104,0.119,-1.72,-0.588,10.192,Shallow Puddle,True,0.4020773427188662,0.592145196051383,0.7658250263247764,0.866,0.9,0.2544026579624575,0.4708856903042747,0.90532799878077,0.90532799878077,0.2208886971124341,0.3324017554066421,0.4467095474809238,1.0596535453230669,0.7553682357916405,2.786818190285964,radar,1.614737957054871,8.622,3.724769097130534
SC21589,Urban,Asphalt,Cloudy,Daylight,26.44,11.39,2.6,113.31,110.21,2,0.5,10.98,11.36,0.25,0.727,11.22,26.35,0.9012252974212048,0.124,3.305,4.984,10.054,Shallow Puddle,True,0.4881899517983336,0.5271909311211534,0.7473705964675779,0.916,0.9,0.2194811742630281,0.1921804707386605,0.986167093773584,0.986167093773584,0.2699579787990999,0.2937348888476413,0.4363071323532588,1.0752320415977656,0.7726113053507027,2.8610550721377472,radar,1.5480314099881023,9.174,11.196332969526884
SC21590,Urban,Gravel,Drizzle,Daylight,41.07,6.3,2.49,164.49,160.02,2,0.5,5.89,4.88,0.246,0.731,6.77,29.66,0.90519942539982,0.132,-7.272,5.656,9.228,Shallow Puddle,True,0.4506430660589921,0.531095662730622,0.7514306431743834,0.683,0.9,0.2493844001388918,0.9457448563610236,0.8833338426334341,0.8833338426334341,0.2523777577185164,0.3011363018248941,0.4464859404565894,1.0689250623170672,0.7581505741492798,2.8270365343639385,radar,1.6132776855687423,9.14,5.978759962758655
SC21591,Urban,Asphalt,Thunderstorm,Night_Streetlights,25.44,15.89,4.55,394.56,388.1,3,0.75,15.73,16.1,0.308,0.656,15.75,25.8,0.8336013404157353,0.219,18.481,8.117,8.536,Flooded Pothole,True,0.2978281714964271,0.4676236230930821,0.6735985746948799,0.919,0.95,0.3843095576511439,0.2080865204668488,0.9894009374970744,0.9894009374970744,0.2007768938421472,0.3179601935830378,0.481262912574815,1.0386551510539306,0.672450456658324,2.680792392129756,radar,1.8555176571691328,9.709,15.85727052987722
SC21592,Urban,Asphalt,Clear,Daylight,35.28,8.38,0.0,19.84,15.15,2,0.5,8.19,8.33,0.0,1.0,8.31,32.17,1.0,0.053,-3.259,1.829,7.787,Dry,False,0.9253691825837664,0.879999999362,0.9216961018043096,0.875,0.98,0.0248402305197254,0.075718777944004,0.9925856938790816,0.9925856938790816,0.3399122093169244,0.3211503132346748,0.3389374774484006,1.0982755393049133,0.9583731006606772,2.9979933169845907,lidar,1.0299000045558937,0.0,8.27563354114666
SC21593,Rural,Dirt,Rainy,Dawn,50.61,13.8,2.07,214.77,217.06,3,0.75,14.15,12.41,0.232,0.749,13.59,28.83,0.9205352358578188,0.135,-7.804,3.725,6.518,Shallow Puddle,True,0.4131102100652334,0.5464464802046906,0.7496264399286262,0.45,0.9,0.2622919183976621,0.8882191921667384,0.9485966060038734,0.9485966060038734,0.2339449864867703,0.3147874648285209,0.4512675486847087,1.0627654544592682,0.748430837191854,2.7974860263368475,radar,1.6447634820991268,9.008,13.349559983934938
SC21594,Urban,Asphalt,Clear,Night_Streetlights,36.05,12.79,0.0,48.25,58.03,3,0.75,12.94,12.82,0.0,1.0,12.75,30.96,1.0,0.062,-5.217,7.004,10.222,Dry,False,0.8692339601709086,0.879999999362,0.9142604678573266,0.871,0.98,0.0440092502315501,0.0960902353693302,0.993925157160968,0.993925157160968,0.3250394298575983,0.3297429987472292,0.3452175713951725,1.0982794543560706,0.9460634216979696,2.9979951106918623,radar,1.0544497112718425,0.0,12.83483950158525
SC21595,Rural,Mud,Rainy,Night_Streetlights,62.08,10.77,4.99,175.98,175.79,3,0.75,11.97,7.85,0.319,0.642,10.59,26.38,0.8190583108864073,0.185,-19.716,2.556,7.502,Flooded Pothole,True,0.4230088272488974,0.4565325524740972,0.6968498256538204,0.252,0.95,0.3321886318319108,2.0970773312716284,0.8554926510163606,0.8554926510163606,0.2604858035836418,0.2830716402354464,0.4564425561809117,1.0656437971768244,0.7179409218567369,2.8064486562965776,radar,1.6794639145118568,9.812,10.1738541147003
SC21596,Urban,Asphalt,Cloudy,Daylight,37.06,13.92,3.02,129.18,131.74,3,0.75,14.71,12.11,0.264,0.71,14.09,27.73,0.8862111841066548,0.137,21.236,-0.093,9.599,Shallow Puddle,True,0.4679744831983109,0.5125425619021968,0.7412478063631618,0.865,0.9,0.2543579749888174,1.3579887088386762,0.9248044379479836,0.9248044379479836,0.2644275286054107,0.2920039287653411,0.4435685426292483,1.0717698521122732,0.7575481467907123,2.8413832119498976,radar,1.5943330908126678,9.301,13.67577728877998
