scenario_id,road_environment,road_type,pothole_depth,water_depth,ntu,weather,lighting,vehicle_speed,severity,temperature_c,relative_humidity_pct,ambient_lux,water_conductivity_factor,road_roughness_factor,surface_reflectance_prior,radar_return_strength_prior
SC25986,Rural,Gravel,6.53,1.64,271.53,Rainy,Daylight,37.5,Moderate,23.62,91.01,26762.439,1.093,1.7825,0.32,0.9
SC25987,Urban,Mud,14.18,0.0,160.57,Foggy,Daylight,33.61,Severe,22.66,94.83,49814.989,0.908,2.35,0.12,0.62
SC25988,Rural,Asphalt,13.14,0.0,138.44,Cloudy,Night_Dark,64.94,Severe,25.08,72.12,1.747,0.849,1.15,0.18,0.8
SC25989,Urban,Gravel,11.85,0.0,80.32,Clear,Night_Streetlights,40.0,Severe,22.13,45.94,78.703,0.921,1.55,0.32,0.9
SC25990,Urban,Asphalt,12.21,0.0,68.92,Clear,Night_Streetlights,37.11,Severe,26.32,48.65,141.453,1.016,1.0,0.18,0.8
SC25991,Urban,Dirt,6.18,1.96,98.04,Drizzle,Daylight,33.78,Moderate,17.12,84.06,37499.075,1.147,2.0,0.24,0.72
SC25992,Urban,Gravel,7.82,3.22,214.29,Thunderstorm,Dusk,25.92,Moderate,22.09,91.26,1812.055,1.311,1.55,0.32,0.9
SC25993,Urban,Concrete,13.31,0.0,129.99,Drizzle,Night_Dark,27.33,Moderate,22.24,67.17,0.612,0.942,0.9,0.45,0.95
SC25994,Rural,Asphalt,10.27,0.0,48.62,Clear,Daylight,71.19,Severe,21.29,44.13,18436.988,0.759,1.15,0.18,0.8
SC25995,Urban,Asphalt,8.83,6.4,339.57,Thunderstorm,Night_Dark,24.58,Moderate,23.16,88.95,0.698,1.07,1.0,0.18,0.8
SC25996,Urban,Concrete,8.76,0.0,48.18,Clear,Daylight,29.41,Moderate,22.64,49.09,44889.692,1.006,0.9,0.45,0.95
SC25997,Rural,Asphalt,12.25,0.0,31.67,Clear,Night_Streetlights,71.83,Severe,25.42,55.49,47.188,0.931,1.15,0.18,0.8
SC25998,Urban,Asphalt,10.52,0.0,43.56,Clear,Dusk,36.79,Moderate,30.13,47.78,3342.59,0.765,1.0,0.18,0.8
SC25999,Rural,Asphalt,14.17,4.18,111.58,Drizzle,Dawn,49.4,Severe,20.9,78.45,2421.257,1.035,1.15,0.18,0.8
SC26000,Urban,Asphalt,11.84,8.82,380.81,Thunderstorm,Night_Dark,27.93,Severe,24.3,84.3,0.923,1.469,1.0,0.18,0.8
SC26001,Urban,Mud,9.28,0.0,9.38,Clear,Daylight,26.75,Moderate,21.39,66.13,34723.829,0.815,2.35,0.12,0.62
SC26002,Urban,Asphalt,7.71,0.0,121.06,Mist,Night_Streetlights,30.5,Moderate,20.32,90.92,42.547,1.06,1.0,0.18,0.8
SC26003,Urban,Mud,12.24,0.0,295.79,Rainy,Daylight,24.62,Moderate,23.05,92.5,23938.983,0.755,2.35,0.12,0.62
SC26004,Urban,Asphalt,16.4,0.0,8.29,Clear,Dawn,30.93,Severe,25.73,60.39,1778.057,0.714,1.0,0.18,0.8
SC26005,Urban,Asphalt,11.35,2.44,114.02,Foggy,Daylight,32.57,Moderate,20.32,90.36,23565.185,1.124,1.0,0.18,0.8
SC26006,Urban,Dirt,14.56,2.48,55.99,Clear,Night_Dark,37.19,Severe,25.36,51.14,1.84,1.024,2.0,0.24,0.72
SC26007,Urban,Concrete,8.69,0.0,65.87,Cloudy,Daylight,29.63,Moderate,29.96,82.55,11620.501,0.935,0.9,0.45,0.95
SC26008,Urban,Gravel,12.42,0.0,146.77,Foggy,Dusk,21.93,Moderate,22.54,89.06,413.794,1.123,1.55,0.32,0.9
SC26009,Urban,Asphalt,7.73,4.29,213.78,Rainy,Night_Dark,19.45,Moderate,22.85,87.27,0.5,1.044,1.0,0.18,0.8
SC26010,Rural,Asphalt,12.95,0.0,37.87,Clear,Night_Streetlights,50.24,Moderate,22.46,67.71,67.344,0.556,1.15,0.18,0.8
SC26011,Urban,Asphalt,10.21,0.0,149.07,Mist,Daylight,34.95,Moderate,21.64,72.86,37811.855,0.797,1.0,0.18,0.8
SC26012,Rural,Asphalt,16.26,0.0,109.95,Foggy,Daylight,44.39,Severe,21.46,94.83,44413.64,1.157,1.15,0.18,0.8
SC26013,Rural,Asphalt,19.5,0.0,90.37,Cloudy,Daylight,39.97,Severe,25.89,70.06,13247.876,0.689,1.15,0.18,0.8
SC26014,Rural,Gravel,12.12,1.94,164.13,Drizzle,Dusk,48.79,Moderate,16.75,78.08,3101.521,0.763,1.7825,0.32,0.9
SC26015,Urban,Asphalt,6.72,0.0,20.36,Clear,Daylight,33.16,Moderate,27.75,54.74,32664.498,0.624,1.0,0.18,0.8
SC26016,Urban,Asphalt,4.95,1.85,168.04,Drizzle,Daylight,34.35,Moderate,26.41,83.77,37927.247,1.163,1.0,0.18,0.8
SC26017,Urban,Asphalt,8.12,0.0,100.38,Cloudy,Daylight,27.82,Moderate,25.56,70.58,12245.942,0.644,1.0,0.18,0.8
SC26018,Urban,Mud,18.12,0.0,88.97,Clear,Daylight,46.65,Severe,29.03,49.82,49983.061,1.085,2.35,0.12,0.62
SC26019,Urban,Concrete,9.0,0.0,77.61,Cloudy,Daylight,31.01,Moderate,26.44,69.28,38405.759,0.995,0.9,0.45,0.95
SC26020,Urban,Asphalt,16.62,6.48,441.89,Thunderstorm,Night_Streetlights,21.62,Severe,25.24,86.04,62.978,1.462,1.0,0.18,0.8
SC26021,Urban,Asphalt,9.7,4.47,239.03,Rainy,Daylight,30.43,Moderate,25.11,81.94,37355.895,0.878,1.0,0.18,0.8
SC26022,Urban,Concrete,17.68,0.0,132.97,Cloudy,Daylight,43.76,Severe,26.56,71.78,45363.71,0.812,0.9,0.45,0.95
SC26023,Rural,Mud,14.61,0.0,59.16,Clear,Night_Dark,61.39,Severe,24.56,51.39,0.189,0.966,2.7025,0.12,0.62
SC26024,Urban,Asphalt,12.36,0.0,44.46,Clear,Night_Streetlights,38.58,Severe,27.54,53.02,75.613,0.567,1.0,0.18,0.8
SC26025,Rural,Concrete,12.67,0.0,191.35,Foggy,Night_Dark,51.34,Severe,18.39,87.28,2.218,1.048,1.035,0.45,0.95
SC26026,Urban,Concrete,14.79,2.27,80.04,Cloudy,Daylight,33.21,Severe,25.18,73.27,38095.618,1.137,0.9,0.45,0.95
SC26027,Rural,Asphalt,7.94,0.0,59.83,Cloudy,Daylight,54.85,Moderate,26.95,63.49,29144.376,0.981,1.15,0.18,0.8
SC26028,Urban,Concrete,9.15,2.54,152.39,Drizzle,Night_Streetlights,23.9,Moderate,24.32,84.5,169.252,0.86,0.9,0.45,0.95
SC26029,Rural,Asphalt,6.16,2.05,136.56,Foggy,Night_Streetlights,45.66,Moderate,22.29,85.85,212.0,0.826,1.15,0.18,0.8
SC26030,Rural,Gravel,11.99,0.0,33.72,Clear,Dawn,62.51,Severe,34.66,63.28,5942.839,0.937,1.7825,0.32,0.9
SC26031,Rural,Asphalt,7.09,0.0,158.63,Rainy,Dawn,52.24,Moderate,24.26,80.83,1581.886,0.929,1.15,0.18,0.8
SC26032,Rural,Concrete,11.03,4.32,219.4,Rainy,Night_Streetlights,44.21,Moderate,16.21,92.09,143.68,0.858,1.035,0.45,0.95
SC26033,Rural,Concrete,9.07,0.0,70.73,Clear,Dusk,54.78,Moderate,20.5,41.34,2211.736,0.647,1.035,0.45,0.95
SC26034,Rural,Asphalt,5.18,2.26,371.29,Thunderstorm,Night_Streetlights,35.22,Moderate,27.28,87.39,165.657,1.444,1.15,0.18,0.8
SC26035,Urban,Concrete,12.01,1.08,117.15,Cloudy,Daylight,33.65,Moderate,21.74,46.75,21963.956,0.878,0.9,0.45,0.95
SC26036,Urban,Dirt,13.14,5.41,409.65,Thunderstorm,Night_Dark,25.76,Severe,20.67,88.11,1.58,1.308,2.0,0.24,0.72
SC26037,Urban,Concrete,10.83,0.0,47.57,Clear,Night_Streetlights,30.16,Moderate,31.83,31.84,77.757,1.026,0.9,0.45,0.95
SC26038,Urban,Asphalt,6.69,0.79,41.13,Clear,Dusk,42.65,Moderate,31.62,68.58,4024.612,1.05,1.0,0.18,0.8
SC26039,Urban,Asphalt,18.54,0.0,66.42,Clear,Daylight,44.1,Severe,30.36,35.16,39586.195,0.801,1.0,0.18,0.8
SC26040,Rural,Asphalt,11.43,3.98,61.07,Cloudy,Daylight,63.87,Severe,21.09,64.22,47636.808,0.898,1.15,0.18,0.8
SC26041,Urban,Gravel,9.48,1.34,98.3,Mist,Night_Streetlights,38.01,Moderate,19.11,81.43,74.851,1.041,1.55,0.32,0.9
SC26042,Urban,Concrete,16.29,0.0,66.29,Cloudy,Night_Streetlights,31.13,Severe,27.19,64.25,168.163,0.691,0.9,0.45,0.95
SC26043,Rural,Gravel,12.87,3.39,104.48,Drizzle,Daylight,53.0,Severe,24.74,85.06,22315.872,0.838,1.7825,0.32,0.9
SC26044,Urban,Concrete,7.4,0.0,32.44,Cloudy,Daylight,18.71,Low,22.7,86.69,20549.657,0.766,0.9,0.45,0.95
SC26045,Urban,Asphalt,10.57,2.95,79.09,Drizzle,Night_Streetlights,17.81,Moderate,21.71,81.14,58.695,0.843,1.0,0.18,0.8
SC26046,Urban,Concrete,14.09,0.0,52.91,Clear,Daylight,43.46,Severe,34.45,43.31,24027.641,0.606,0.9,0.45,0.95
SC26047,Rural,Asphalt,8.03,0.0,99.34,Cloudy,Daylight,62.9,Moderate,24.47,71.3,26757.693,1.104,1.15,0.18,0.8
SC26048,Rural,Asphalt,8.27,2.08,111.51,Cloudy,Dusk,37.45,Moderate,23.24,72.24,5376.57,0.721,1.15,0.18,0.8
SC26049,Urban,Concrete,7.58,0.0,58.06,Cloudy,Daylight,27.15,Moderate,24.94,71.27,46121.596,0.817,0.9,0.45,0.95
SC26050,Urban,Dirt,4.81,2.61,334.56,Thunderstorm,Daylight,23.7,Moderate,24.3,87.35,18791.593,1.287,2.0,0.24,0.72
SC26051,Urban,Gravel,9.87,1.78,124.28,Mist,Night_Dark,31.97,Moderate,19.81,80.03,0.623,0.908,1.55,0.32,0.9
SC26052,Urban,Asphalt,5.03,0.8,49.4,Clear,Night_Streetlights,33.68,Moderate,30.53,65.75,116.866,0.674,1.0,0.18,0.8
SC26053,Urban,Asphalt,13.45,0.0,66.53,Clear,Daylight,41.77,Severe,31.46,64.85,33650.958,0.796,1.0,0.18,0.8
SC26054,Urban,Asphalt,11.93,0.0,97.97,Cloudy,Night_Dark,24.82,Moderate,22.41,60.2,0.988,0.652,1.0,0.18,0.8
SC26055,Urban,Concrete,8.59,0.0,41.13,Clear,Daylight,34.09,Moderate,22.9,64.61,37757.033,0.632,0.9,0.45,0.95
SC26056,Urban,Asphalt,10.34,2.69,245.65,Rainy,Daylight,26.04,Moderate,18.27,92.22,39234.502,0.751,1.0,0.18,0.8
SC26057,Urban,Asphalt,16.8,0.0,76.36,Clear,Night_Dark,34.91,Severe,27.76,42.14,2.526,0.82,1.0,0.18,0.8
SC26058,Urban,Concrete,3.47,0.0,292.77,Rainy,Daylight,29.31,Moderate,24.94,84.62,44872.516,0.814,0.9,0.45,0.95
SC26059,Urban,Asphalt,3.73,1.94,142.8,Rainy,Dawn,33.39,Moderate,21.46,82.72,4121.216,1.197,1.0,0.18,0.8
SC26060,Urban,Mud,13.38,0.0,153.78,Mist,Daylight,31.91,Severe,20.55,75.1,43912.439,0.783,2.35,0.12,0.62
SC26061,Rural,Gravel,7.79,3.72,218.63,Rainy,Night_Streetlights,58.14,Moderate,19.52,83.92,87.911,1.054,1.7825,0.32,0.9
SC26062,Urban,Asphalt,8.48,0.0,65.94,Clear,Night_Streetlights,40.61,Moderate,26.38,56.11,117.259,0.836,1.0,0.18,0.8
SC26063,Urban,Asphalt,10.36,0.0,83.09,Clear,Daylight,30.66,Moderate,29.36,42.85,35480.004,0.614,1.0,0.18,0.8
SC26064,Urban,Concrete,7.36,1.44,84.93,Mist,Night_Streetlights,27.99,Moderate,22.52,79.05,187.242,0.864,0.9,0.45,0.95
SC26065,Rural,Asphalt,5.91,0.74,83.81,Cloudy,Daylight,53.41,Moderate,17.86,64.39,27484.615,0.87,1.15,0.18,0.8
SC26066,Urban,Mud,14.09,0.0,20.9,Clear,Daylight,46.88,Severe,20.53,62.09,27798.468,0.749,2.35,0.12,0.62
SC26067,Rural,Mud,7.59,0.0,16.04,Clear,Night_Dark,61.65,Moderate,17.39,55.39,0.994,0.616,2.7025,0.12,0.62
SC26068,Urban,Asphalt,9.52,0.0,52.09,Clear,Daylight,22.95,Moderate,24.54,56.51,49678.386,0.683,1.0,0.18,0.8
SC26069,Urban,Dirt,10.83,0.0,13.31,Clear,Daylight,25.56,Moderate,24.91,33.42,35785.557,1.072,2.0,0.24,0.72
SC26070,Urban,Asphalt,14.8,0.0,68.02,Cloudy,Dusk,44.35,Severe,19.11,75.71,2137.801,0.909,1.0,0.18,0.8
SC26071,Urban,Dirt,8.13,0.0,105.81,Mist,Daylight,29.68,Moderate,24.06,94.95,20324.334,1.152,2.0,0.24,0.72
SC26072,Urban,Gravel,14.59,0.0,63.74,Cloudy,Night_Streetlights,26.21,Moderate,26.37,65.86,45.873,1.137,1.55,0.32,0.9
SC26073,Urban,Gravel,12.41,0.0,74.36,Clear,Night_Streetlights,40.29,Severe,26.1,54.58,70.951,0.943,1.55,0.32,0.9
SC26074,Rural,Concrete,19.52,3.8,90.45,Cloudy,Dawn,67.39,Severe,22.76,65.11,2956.954,0.954,1.035,0.45,0.95
SC26075,Urban,Concrete,8.27,0.0,77.98,Cloudy,Night_Streetlights,38.28,Moderate,22.86,82.45,67.769,0.851,0.9,0.45,0.95
SC26076,Rural,Concrete,12.3,4.68,441.67,Thunderstorm,Dawn,35.66,Severe,29.52,78.83,1885.754,1.0,1.035,0.45,0.95
SC26077,Rural,Mud,11.85,0.0,120.44,Drizzle,Dawn,51.03,Moderate,26.01,77.55,2142.207,0.954,2.7025,0.12,0.62
SC26078,Rural,Concrete,9.17,2.45,230.87,Thunderstorm,Night_Streetlights,47.81,Moderate,23.67,76.46,93.989,1.31,1.035,0.45,0.95
SC26079,Urban,Asphalt,9.64,0.0,33.67,Clear,Night_Dark,44.56,Moderate,29.14,55.55,1.131,0.622,1.0,0.18,0.8
SC26080,Rural,Asphalt,10.82,0.0,33.44,Clear,Night_Streetlights,73.43,Severe,29.07,54.0,93.86,1.069,1.15,0.18,0.8
SC26081,Urban,Concrete,16.69,0.0,152.14,Foggy,Night_Streetlights,39.15,Severe,21.28,86.87,78.921,0.872,0.9,0.45,0.95
SC26082,Urban,Asphalt,5.37,0.0,141.46,Mist,Night_Dark,23.13,Low,19.69,92.39,2.731,0.826,1.0,0.18,0.8
SC26083,Urban,Gravel,15.64,0.0,40.74,Cloudy,Daylight,18.78,Moderate,26.18,74.42,33616.721,1.086,1.55,0.32,0.9
SC26084,Rural,Mud,13.48,0.0,48.51,Cloudy,Night_Dark,64.28,Severe,16.84,68.34,2.068,0.738,2.7025,0.12,0.62
SC26085,Rural,Asphalt,14.07,8.47,252.8,Rainy,Night_Streetlights,53.29,Severe,21.34,91.3,135.23,1.002,1.15,0.18,0.8
SC26086,Urban,Concrete,12.83,0.0,145.44,Drizzle,Daylight,26.26,Moderate,23.92,92.48,19658.916,1.229,0.9,0.45,0.95
SC26087,Urban,Asphalt,3.72,0.0,75.92,Clear,Night_Dark,35.14,Moderate,18.42,35.65,2.627,0.903,1.0,0.18,0.8
SC26088,Rural,Asphalt,10.16,1.15,116.9,Cloudy,Daylight,49.45,Moderate,23.18,58.4,51272.975,0.932,1.15,0.18,0.8
SC26089,Urban,Asphalt,7.01,0.0,272.81,Rainy,Night_Dark,25.98,Moderate,24.12,90.16,4.358,0.879,1.0,0.18,0.8
SC26090,Urban,Asphalt,15.8,0.0,42.25,Clear,Night_Dark,41.1,Severe,20.97,50.22,2.308,0.774,1.0,0.18,0.8
SC26091,Urban,Asphalt,13.65,0.0,129.32,Drizzle,Dusk,35.83,Severe,26.69,73.85,2649.183,1.118,1.0,0.18,0.8
SC26092,Urban,Asphalt,16.76,0.0,114.74,Cloudy,Daylight,26.33,Severe,21.31,69.41,19585.745,1.039,1.0,0.18,0.8
SC26093,Urban,Asphalt,6.55,0.0,61.33,Cloudy,Night_Streetlights,34.92,Moderate,21.55,53.66,50.335,1.118,1.0,0.18,0.8
SC26094,Urban,Asphalt,10.64,1.92,129.99,Cloudy,Daylight,37.44,Severe,25.91,83.21,29241.931,0.619,1.0,0.18,0.8
SC26095,Urban,Concrete,11.48,0.0,48.49,Clear,Night_Dark,33.21,Moderate,26.69,45.4,1.859,1.017,0.9,0.45,0.95
SC26096,Rural,Asphalt,7.9,0.0,70.85,Clear,Dawn,60.9,Moderate,19.52,56.37,1520.848,0.859,1.15,0.18,0.8
SC26097,Rural,Asphalt,12.53,5.88,347.11,Thunderstorm,Night_Streetlights,43.81,Severe,18.66,93.27,144.562,1.225,1.15,0.18,0.8
SC26098,Urban,Gravel,5.87,0.0,108.4,Mist,Night_Dark,36.07,Moderate,20.93,83.98,1.954,1.093,1.55,0.32,0.9
SC26099,Rural,Asphalt,10.76,0.0,181.94,Drizzle,Daylight,48.36,Moderate,19.63,82.7,20808.385,0.737,1.15,0.18,0.8
SC26100,Rural,Dirt,9.44,2.32,138.72,Mist,Dawn,33.51,Moderate,23.32,86.29,2382.928,1.241,2.3,0.24,0.72
SC26101,Rural,Mud,5.24,0.0,22.71,Clear,Daylight,75.88,Moderate,17.54,55.95,38577.712,0.904,2.7025,0.12,0.62
SC26102,Rural,Asphalt,15.69,0.0,15.21,Clear,Night_Dark,65.86,Severe,24.08,51.72,0.887,0.684,1.15,0.18,0.8
SC26103,Urban,Gravel,8.45,0.0,182.16,Drizzle,Dawn,35.84,Moderate,20.68,81.47,2306.615,1.141,1.55,0.32,0.9
SC26104,Urban,Asphalt,6.0,0.0,359.55,Thunderstorm,Night_Streetlights,31.07,Moderate,22.43,75.73,128.908,0.89,1.0,0.18,0.8
SC26105,Urban,Asphalt,5.11,0.69,112.79,Foggy,Daylight,18.61,Low,21.57,93.26,42007.011,0.755,1.0,0.18,0.8
SC26106,Urban,Concrete,9.67,0.0,34.41,Clear,Daylight,18.84,Moderate,27.94,40.45,32724.128,0.828,0.9,0.45,0.95
SC26107,Urban,Asphalt,9.39,0.52,22.04,Clear,Dusk,39.05,Moderate,23.88,40.8,1355.796,1.066,1.0,0.18,0.8
SC26108,Rural,Asphalt,6.53,2.2,192.92,Drizzle,Night_Streetlights,64.03,Moderate,19.59,73.45,145.057,1.238,1.15,0.18,0.8
SC26109,Urban,Asphalt,6.7,3.32,163.83,Rainy,Night_Dark,16.73,Moderate,18.85,98.29,0.712,0.955,1.0,0.18,0.8
SC26110,Urban,Dirt,15.01,0.0,111.77,Cloudy,Daylight,28.29,Severe,22.35,66.14,22486.279,0.877,2.0,0.24,0.72
SC26111,Rural,Asphalt,8.86,0.0,116.49,Cloudy,Daylight,58.0,Moderate,24.85,57.68,36344.371,0.903,1.15,0.18,0.8
SC26112,Rural,Asphalt,11.02,5.93,357.39,Thunderstorm,Dusk,33.32,Moderate,27.09,91.57,3916.112,0.873,1.15,0.18,0.8
SC26113,Urban,Asphalt,11.49,0.0,156.38,Drizzle,Dawn,17.14,Moderate,24.5,80.87,3086.695,1.089,1.0,0.18,0.8
SC26114,Rural,Asphalt,3.25,1.58,365.48,Thunderstorm,Night_Streetlights,47.54,Moderate,24.23,80.57,131.551,1.168,1.15,0.18,0.8
SC26115,Rural,Asphalt,9.26,0.0,79.49,Cloudy,Daylight,40.76,Moderate,26.7,59.77,16253.221,0.882,1.15,0.18,0.8
SC26116,Rural,Dirt,9.43,0.0,104.98,Cloudy,Daylight,41.63,Moderate,20.41,73.43,19098.465,1.099,2.3,0.24,0.72
SC26117,Urban,Dirt,9.37,0.0,147.25,Cloudy,Daylight,45.03,Severe,25.99,48.65,30979.016,0.695,2.0,0.24,0.72
SC26118,Urban,Asphalt,3.43,0.0,64.11,Clear,Night_Streetlights,38.15,Moderate,32.77,58.82,133.218,0.624,1.0,0.18,0.8
SC26119,Urban,Concrete,7.21,0.0,20.25,Clear,Daylight,36.02,Moderate,32.42,35.62,46398.278,0.555,0.9,0.45,0.95
SC26120,Urban,Asphalt,12.97,5.91,418.54,Thunderstorm,Night_Streetlights,18.79,Severe,22.3,83.63,70.33,1.527,1.0,0.18,0.8
SC26121,Rural,Concrete,9.57,0.0,59.94,Clear,Night_Streetlights,49.68,Moderate,33.05,44.94,144.199,0.694,1.035,0.45,0.95
SC26122,Rural,Asphalt,13.8,0.0,138.01,Cloudy,Night_Dark,44.78,Moderate,25.17,58.05,3.531,1.083,1.15,0.18,0.8
SC26123,Urban,Dirt,10.11,0.0,6.36,Clear,Daylight,38.7,Moderate,26.96,52.68,45746.351,0.655,2.0,0.24,0.72
SC26124,Urban,Mud,10.98,0.0,70.61,Cloudy,Daylight,43.23,Severe,29.81,77.69,12095.545,0.806,2.35,0.12,0.62
SC26125,Urban,Concrete,13.21,0.0,108.81,Foggy,Night_Streetlights,27.63,Moderate,15.8,87.01,14.073,0.949,0.9,0.45,0.95
SC26126,Urban,Dirt,8.51,0.0,96.26,Rainy,Night_Streetlights,33.48,Moderate,17.39,91.84,158.419,0.999,2.0,0.24,0.72
SC26127,Rural,Asphalt,14.7,4.13,306.14,Rainy,Daylight,44.93,Severe,19.01,92.87,40884.32,0.805,1.15,0.18,0.8
SC26128,Urban,Asphalt,10.77,0.0,14.86,Clear,Daylight,39.19,Moderate,25.14,38.54,42737.614,0.704,1.0,0.18,0.8
SC26129,Urban,Asphalt,15.4,3.28,100.22,Drizzle,Night_Streetlights,33.28,Severe,25.84,68.18,88.998,0.846,1.0,0.18,0.8
SC26130,Urban,Concrete,9.15,0.0,62.75,Clear,Night_Streetlights,40.15,Moderate,28.27,42.5,175.762,0.961,0.9,0.45,0.95
SC26131,Rural,Concrete,9.37,0.0,115.85,Rainy,Dusk,36.06,Moderate,24.03,91.06,1090.206,1.238,1.035,0.45,0.95
SC26132,Urban,Asphalt,14.18,0.0,75.49,Cloudy,Night_Streetlights,23.98,Moderate,28.94,76.29,191.703,0.625,1.0,0.18,0.8
SC26133,Urban,Concrete,7.84,0.0,127.85,Cloudy,Daylight,41.89,Moderate,22.79,46.93,24521.696,0.888,0.9,0.45,0.95
SC26134,Urban,Concrete,7.21,0.0,71.67,Clear,Night_Streetlights,38.37,Moderate,28.2,47.47,83.359,1.043,0.9,0.45,0.95
SC26135,Urban,Concrete,10.38,2.15,107.86,Cloudy,Dawn,35.92,Moderate,26.88,60.43,1307.295,1.147,0.9,0.45,0.95
SC26136,Urban,Asphalt,4.87,1.95,182.83,Drizzle,Night_Dark,42.01,Moderate,27.92,78.48,3.503,1.232,1.0,0.18,0.8
SC26137,Urban,Concrete,10.51,0.0,43.34,Clear,Daylight,46.19,Severe,32.66,43.46,28441.497,0.742,0.9,0.45,0.95
SC26138,Urban,Asphalt,12.88,2.47,60.76,Cloudy,Night_Streetlights,42.72,Severe,29.62,56.89,127.14,0.797,1.0,0.18,0.8
SC26139,Rural,Asphalt,11.52,0.0,150.16,Drizzle,Dawn,65.82,Severe,22.24,79.72,2572.333,0.844,1.15,0.18,0.8
SC26140,Urban,Asphalt,16.05,5.33,182.53,Mist,Night_Streetlights,30.63,Severe,24.24,90.15,32.026,0.981,1.0,0.18,0.8
SC26141,Urban,Asphalt,13.3,0.0,55.61,Clear,Daylight,35.19,Severe,30.03,58.4,13896.54,1.02,1.0,0.18,0.8
SC26142,Urban,Dirt,5.63,1.06,101.74,Drizzle,Night_Streetlights,35.52,Moderate,19.9,72.71,172.861,1.231,2.0,0.24,0.72
SC26143,Rural,Asphalt,7.85,0.0,91.48,Clear,Night_Streetlights,44.74,Moderate,25.6,45.2,166.742,0.756,1.15,0.18,0.8
SC26144,Urban,Asphalt,8.74,0.0,154.7,Drizzle,Night_Dark,19.89,Moderate,26.95,80.36,1.8,0.841,1.0,0.18,0.8
SC26145,Urban,Asphalt,11.06,0.0,158.62,Mist,Daylight,32.31,Moderate,15.6,79.11,30459.193,1.01,1.0,0.18,0.8
SC26146,Rural,Concrete,10.28,0.67,142.05,Foggy,Daylight,53.74,Moderate,22.99,81.85,41114.163,0.726,1.035,0.45,0.95
SC26147,Urban,Asphalt,11.3,0.0,56.12,Cloudy,Dawn,24.89,Moderate,15.39,72.04,1314.285,1.047,1.0,0.18,0.8
SC26148,Urban,Concrete,8.65,0.0,178.88,Drizzle,Daylight,26.18,Moderate,26.52,92.01,46402.502,0.742,0.9,0.45,0.95
SC26149,Rural,Gravel,12.34,0.0,193.42,Mist,Daylight,33.82,Moderate,18.48,90.76,16584.694,0.874,1.7825,0.32,0.9
SC26150,Rural,Asphalt,7.9,0.0,77.55,Cloudy,Night_Streetlights,62.01,Moderate,25.85,72.29,71.276,0.755,1.15,0.18,0.8
SC26151,Rural,Asphalt,7.43,0.0,49.1,Clear,Night_Streetlights,41.8,Moderate,25.9,48.16,198.993,1.037,1.15,0.18,0.8
SC26152,Urban,Asphalt,9.38,0.0,27.39,Clear,Daylight,31.41,Moderate,22.72,49.67,36494.515,0.778,1.0,0.18,0.8
SC26153,Rural,Asphalt,10.37,1.81,45.51,Clear,Night_Streetlights,68.5,Severe,29.79,43.96,109.41,0.995,1.15,0.18,0.8
SC26154,Urban,Asphalt,15.09,2.53,149.22,Mist,Night_Dark,36.99,Severe,22.28,76.07,1.011,0.768,1.0,0.18,0.8
SC26155,Rural,Dirt,12.76,0.0,88.61,Drizzle,Night_Dark,69.84,Severe,23.92,79.16,3.012,1.152,2.3,0.24,0.72
SC26156,Urban,Gravel,17.74,0.0,167.16,Drizzle,Night_Streetlights,21.12,Severe,16.29,71.52,207.042,0.784,1.55,0.32,0.9
SC26157,Rural,Asphalt,5.78,0.0,41.99,Clear,Night_Streetlights,56.01,Moderate,29.02,74.29,96.358,0.64,1.15,0.18,0.8
SC26158,Urban,Mud,9.57,0.0,17.9,Clear,Daylight,31.91,Moderate,28.89,36.62,51741.956,0.651,2.35,0.12,0.62
SC26159,Rural,Dirt,15.24,0.0,27.11,Clear,Night_Streetlights,61.28,Severe,32.15,33.19,25.636,0.692,2.3,0.24,0.72
SC26160,Urban,Asphalt,6.06,1.26,255.91,Rainy,Daylight,30.51,Moderate,22.16,76.94,37975.755,1.225,1.0,0.18,0.8
SC26161,Rural,Asphalt,11.19,2.05,146.48,Foggy,Daylight,52.55,Moderate,17.98,88.03,48819.074,0.976,1.15,0.18,0.8
SC26162,Rural,Asphalt,3.79,0.77,160.87,Mist,Night_Streetlights,52.67,Moderate,19.1,78.61,103.094,0.793,1.15,0.18,0.8
SC26163,Urban,Dirt,12.7,0.0,104.05,Drizzle,Daylight,42.4,Severe,24.32,89.06,46278.486,1.114,2.0,0.24,0.72
SC26164,Rural,Gravel,5.33,1.69,154.03,Drizzle,Night_Streetlights,71.05,Moderate,22.47,69.3,41.799,1.002,1.7825,0.32,0.9
SC26165,Urban,Asphalt,8.17,0.0,126.92,Foggy,Daylight,39.59,Moderate,17.85,93.81,15218.119,0.758,1.0,0.18,0.8
SC26166,Urban,Dirt,9.43,0.0,264.34,Thunderstorm,Daylight,24.61,Moderate,27.95,97.52,26675.763,1.482,2.0,0.24,0.72
SC26167,Urban,Concrete,10.3,0.0,138.4,Drizzle,Dusk,35.21,Moderate,24.78,71.74,1563.504,0.709,0.9,0.45,0.95
SC26168,Urban,Asphalt,13.97,5.55,208.23,Rainy,Night_Streetlights,21.79,Severe,23.0,87.74,38.162,0.912,1.0,0.18,0.8
SC26169,Urban,Asphalt,7.99,0.0,86.34,Cloudy,Night_Streetlights,20.03,Low,16.79,73.33,122.586,0.731,1.0,0.18,0.8
